lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
EN,bpe,8192,en,bpb,1.8248426597623935,88
DE,bpe,8192,de,bpb,1.5826034963954165,88
DE,bpe,8192,de-p,bpb,1.6006022912377667,88
DE,bpe,8192,DE_lowest,bpb,1.5177495161702537,88
DE,bpe,8192,DE_highest,bpb,1.6773435937917205,88
EN,bpe,32768,en,bpb,1.794688146552403,88
DE,bpe,32768,de,bpb,1.5686368612631765,88
DE,bpe,32768,de-p,bpb,1.58310807735748,88
DE,bpe,32768,DE_lowest,bpb,1.502391411589771,88
DE,bpe,32768,DE_highest,bpb,1.6665253549808094,88
EN,bpe,49152,en,bpb,1.7819211752443358,88
DE,bpe,49152,de,bpb,1.561171083425605,88
DE,bpe,49152,de-p,bpb,1.577169484633929,88
DE,bpe,49152,DE_lowest,bpb,1.4960873672324633,88
DE,bpe,49152,DE_highest,bpb,1.6625442062202551,88
EN,bpe,65536,en,bpb,1.773724788076162,88
DE,bpe,65536,de,bpb,1.5619726063737789,88
DE,bpe,65536,de-p,bpb,1.578786802398869,88
DE,bpe,65536,DE_lowest,bpb,1.4957338709041483,88
DE,bpe,65536,DE_highest,bpb,1.6665106822693114,88
EN,bpe,81920,en,bpb,1.7684586869991836,88
DE,bpe,81920,de,bpb,1.555250708351938,88
DE,bpe,81920,de-p,bpb,1.5760991127887387,88
DE,bpe,81920,DE_lowest,bpb,1.490126441097936,88
DE,bpe,81920,DE_highest,bpb,1.6617132523534528,88
EN,bpe,8192,en,cpb,1.8249875285083512,88
DE,bpe,8192,de,cpb,1.613619999652305,88
DE,bpe,8192,de-p,cpb,1.6383259770805547,88
DE,bpe,8192,DE_lowest,cpb,1.5507708152072528,88
DE,bpe,8192,DE_highest,cpb,1.717539317715687,88
EN,bpe,32768,en,cpb,1.7948289075466688,88
DE,bpe,32768,de,cpb,1.5994610782478949,88
DE,bpe,32768,de-p,cpb,1.6201712981918488,88
DE,bpe,32768,DE_lowest,cpb,1.5353792768498884,88
DE,bpe,32768,DE_highest,cpb,1.7061287549136512,88
EN,bpe,49152,en,cpb,1.782062187978121,88
DE,bpe,49152,de,cpb,1.5916504704714676,88
DE,bpe,49152,de-p,cpb,1.6141341184808002,88
DE,bpe,49152,DE_lowest,cpb,1.5289738710101695,88
DE,bpe,49152,DE_highest,cpb,1.7016977179338604,88
EN,bpe,65536,en,cpb,1.7738667437517424,88
DE,bpe,65536,de,cpb,1.5926452723169386,88
DE,bpe,65536,de-p,cpb,1.615963722916267,88
DE,bpe,65536,DE_lowest,cpb,1.528384672091144,88
DE,bpe,65536,DE_highest,cpb,1.706528549493005,88
EN,bpe,81920,en,cpb,1.7685973783296263,88
DE,bpe,81920,de,cpb,1.5858147786313843,88
DE,bpe,81920,de-p,cpb,1.613324406439943,88
DE,bpe,81920,DE_lowest,cpb,1.5219323821527848,88
DE,bpe,81920,DE_highest,cpb,1.7025754735584016,88
EN,bpe,8192,en,ppl,131.6398192944138,88
DE,bpe,8192,de,ppl,73.31230994268796,88
DE,bpe,8192,de-p,ppl,81.6368412579931,88
DE,bpe,8192,DE_lowest,ppl,62.89987545967592,88
DE,bpe,8192,DE_highest,ppl,91.86134467217956,88
EN,bpe,32768,en,ppl,314.6534300445228,88
DE,bpe,32768,de,ppl,208.04635511362085,88
DE,bpe,32768,de-p,ppl,246.49960687408358,88
DE,bpe,32768,DE_lowest,ppl,170.54034839393432,88
DE,bpe,32768,DE_highest,ppl,273.45648296019345,88
EN,bpe,49152,en,ppl,364.5169738927313,88
DE,bpe,49152,de,ppl,267.19611007483803,88
DE,bpe,49152,de-p,ppl,319.4114350295979,88
DE,bpe,49152,DE_lowest,ppl,217.37498014618134,88
DE,bpe,49152,DE_highest,ppl,362.4139239528121,88
EN,bpe,65536,en,ppl,393.2348581385014,88
DE,bpe,65536,de,ppl,312.68039968792806,88
DE,bpe,65536,de-p,ppl,383.3433160140404,88
DE,bpe,65536,DE_lowest,ppl,252.9416918755106,88
DE,bpe,65536,DE_highest,ppl,433.2573958432893,88
EN,bpe,81920,en,ppl,411.44843948222393,88
DE,bpe,81920,de,ppl,339.2558468398105,88
DE,bpe,81920,de-p,ppl,419.82344992862477,88
DE,bpe,81920,DE_lowest,ppl,274.6300766491142,88
DE,bpe,81920,DE_highest,ppl,483.27385329248534,88
EN,bpe,8192,en,sent-nll,151.5975778503418,88
DE,bpe,8192,de,sent-nll,158.06178325366974,88
DE,bpe,8192,de-p,sent-nll,172.99024255657196,88
DE,bpe,8192,DE_lowest,sent-nll,152.57983850574493,88
DE,bpe,8192,DE_highest,sent-nll,169.45073442173003,88
EN,bpe,32768,en,sent-nll,149.51197499656678,88
DE,bpe,32768,de,sent-nll,156.9757515296936,88
DE,bpe,32768,de-p,sent-nll,171.71934185791017,88
DE,bpe,32768,DE_lowest,sent-nll,151.396194729805,88
DE,bpe,32768,DE_highest,sent-nll,168.73950766849518,88
EN,bpe,49152,en,sent-nll,148.53498506355285,88
DE,bpe,49152,de,sent-nll,156.6356244878769,88
DE,bpe,49152,de-p,sent-nll,171.33287106895446,88
DE,bpe,49152,DE_lowest,sent-nll,150.94673418903352,88
DE,bpe,49152,DE_highest,sent-nll,168.75532217597961,88
EN,bpe,65536,en,sent-nll,147.82517672204972,88
DE,bpe,65536,de,sent-nll,156.53055419254304,88
DE,bpe,65536,de-p,sent-nll,171.52425794506073,88
DE,bpe,65536,DE_lowest,sent-nll,150.9136973247528,88
DE,bpe,65536,DE_highest,sent-nll,168.69476949119567,88
EN,bpe,81920,en,sent-nll,147.25786547088623,88
DE,bpe,81920,de,sent-nll,156.08108847904205,88
DE,bpe,81920,de-p,sent-nll,171.1099609117508,88
DE,bpe,81920,DE_lowest,sent-nll,150.38723298454283,88
DE,bpe,81920,DE_highest,sent-nll,168.439405254364,88
EN,bpe,8192,en,mrr,0.3125673790903029,88
DE,bpe,8192,de,mrr,0.35868901481734494,88
DE,bpe,8192,de-p,mrr,0.34757257300771105,88
DE,bpe,8192,DE_lowest,mrr,0.32967043435729276,88
DE,bpe,8192,DE_highest,mrr,0.3803940106396449,88
EN,bpe,32768,en,mrr,0.2562820099217488,88
DE,bpe,32768,de,mrr,0.2802702303776084,88
DE,bpe,32768,de-p,mrr,0.26284673386163443,88
DE,bpe,32768,DE_lowest,mrr,0.24899195962806212,88
DE,bpe,32768,DE_highest,mrr,0.30384169529936267,88
EN,bpe,49152,en,mrr,0.252021470725954,88
DE,bpe,49152,de,mrr,0.266135387030259,88
DE,bpe,49152,de-p,mrr,0.24643337493695214,88
DE,bpe,49152,DE_lowest,mrr,0.23354167761919944,88
DE,bpe,49152,DE_highest,mrr,0.2885958850684738,88
EN,bpe,65536,en,mrr,0.24999002594902514,88
DE,bpe,65536,de,mrr,0.2601323451906432,88
DE,bpe,65536,de-p,mrr,0.23874973131043067,88
DE,bpe,65536,DE_lowest,mrr,0.2268081452014257,88
DE,bpe,65536,DE_highest,mrr,0.2822367100125214,88
EN,bpe,81920,en,mrr,0.24966764504172573,88
DE,bpe,81920,de,mrr,0.25735829489485773,88
DE,bpe,81920,de-p,mrr,0.23459487533060783,88
DE,bpe,81920,DE_lowest,mrr,0.2238442897813834,88
DE,bpe,81920,DE_highest,mrr,0.2790272675345858,88
EN,bpe,8192,en,token-nll,4.8800695513486865,88
DE,bpe,8192,de,token-nll,4.29472853398323,88
DE,bpe,8192,de-p,token-nll,4.402280646085739,88
DE,bpe,8192,DE_lowest,token-nll,4.141544183731079,88
DE,bpe,8192,DE_highest,token-nll,4.5202803170681,88
EN,bpe,32768,en,token-nll,5.751471811056137,88
DE,bpe,32768,de,token-nll,5.337760915994644,88
DE,bpe,32768,de-p,token-nll,5.507360398650169,88
DE,bpe,32768,DE_lowest,token-nll,5.138971916198731,88
DE,bpe,32768,DE_highest,token-nll,5.61114249753952,88
EN,bpe,49152,en,token-nll,5.89857311797142,88
DE,bpe,49152,de,token-nll,5.587982883453369,88
DE,bpe,49152,de-p,token-nll,5.766480036735535,88
DE,bpe,49152,DE_lowest,token-nll,5.381623881340027,88
DE,bpe,49152,DE_highest,token-nll,5.892786994934082,88
EN,bpe,65536,en,token-nll,5.974407036781311,88
DE,bpe,65536,de,token-nll,5.745181581616402,88
DE,bpe,65536,de-p,token-nll,5.9489309741258625,88
DE,bpe,65536,DE_lowest,token-nll,5.533158995270729,88
DE,bpe,65536,DE_highest,token-nll,6.071331999063492,88
EN,bpe,81920,en,token-nll,6.019683713316917,88
DE,bpe,81920,de,token-nll,5.826754533171654,88
DE,bpe,81920,de-p,token-nll,6.039834265589714,88
DE,bpe,81920,DE_lowest,token-nll,5.615425016283989,88
DE,bpe,81920,DE_highest,token-nll,6.180583477020264,88
