lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
DE,bpe,65536,DE_highest,sent-nll,227.82577590942384,67
EN,bpe,81920,en,sent-nll,190.14991149902343,67
DE,bpe,81920,de,sent-nll,216.98624725341796,67
DE,bpe,81920,de-p,sent-nll,223.60020599365234,67
DE,bpe,81920,DE_lowest,sent-nll,191.27436218261718,67
DE,bpe,81920,DE_highest,sent-nll,230.72488708496093,67
EN,bpe,8192,en,mrr,0.32611720959811513,67
DE,bpe,8192,de,mrr,0.363429941686725,67
DE,bpe,8192,de-p,mrr,0.3368783921445269,67
DE,bpe,8192,DE_lowest,mrr,0.3565404334037835,67
DE,bpe,8192,DE_highest,mrr,0.3900261375429516,67
EN,bpe,32768,en,mrr,0.30692073468353803,67
DE,bpe,32768,de,mrr,0.27130048946379054,67
DE,bpe,32768,de-p,mrr,0.2782137865182276,67
DE,bpe,32768,DE_lowest,mrr,0.2633381396864156,67
DE,bpe,32768,DE_highest,mrr,0.3138843741092626,67
EN,bpe,49152,en,mrr,0.28636499732696097,67
DE,bpe,49152,de,mrr,0.25775166113509496,67
DE,bpe,49152,de-p,mrr,0.2713789816765007,67
DE,bpe,49152,DE_lowest,mrr,0.2474628208074754,67
DE,bpe,49152,DE_highest,mrr,0.3030545271035792,67
EN,bpe,65536,en,mrr,0.27279898071446873,67
DE,bpe,65536,de,mrr,0.26012502150852,67
DE,bpe,65536,de-p,mrr,0.2649603079900867,67
DE,bpe,65536,DE_lowest,mrr,0.24532460819778987,67
DE,bpe,65536,DE_highest,mrr,0.3020378436782481,67
EN,bpe,81920,en,mrr,0.27673444145577947,67
DE,bpe,81920,de,mrr,0.24066088270400346,67
DE,bpe,81920,de-p,mrr,0.2587509995929368,67
DE,bpe,81920,DE_lowest,mrr,0.23338785733723438,67
DE,bpe,81920,DE_highest,mrr,0.3056887834058273,67
EN,bpe,8192,en,token-nll,4.670786142349243,67
DE,bpe,8192,de,token-nll,4.205041837692261,67
DE,bpe,8192,de-p,token-nll,4.257109761238098,67
DE,bpe,8192,DE_lowest,token-nll,3.973187780380249,67
DE,bpe,8192,DE_highest,token-nll,4.317296719551086,67
EN,bpe,32768,en,token-nll,5.340923213958741,67
DE,bpe,32768,de,token-nll,5.287231135368347,67
DE,bpe,32768,de-p,token-nll,5.171840763092041,67
DE,bpe,32768,DE_lowest,token-nll,4.924086260795593,67
DE,bpe,32768,DE_highest,token-nll,5.447318720817566,67
EN,bpe,49152,en,token-nll,5.520146036148072,67
DE,bpe,49152,de,token-nll,5.58862030506134,67
DE,bpe,49152,de-p,token-nll,5.478180599212647,67
DE,bpe,49152,DE_lowest,token-nll,5.210547995567322,67
DE,bpe,49152,DE_highest,token-nll,5.753932857513428,67
EN,bpe,65536,en,token-nll,5.7177704811096195,67
DE,bpe,65536,de,token-nll,5.714029216766358,67
DE,bpe,65536,de-p,token-nll,5.628006839752198,67
DE,bpe,65536,DE_lowest,token-nll,5.359618520736694,67
DE,bpe,65536,DE_highest,token-nll,5.873667287826538,67
EN,bpe,81920,en,token-nll,5.631304502487183,67
DE,bpe,81920,de,token-nll,5.827590751647949,67
DE,bpe,81920,de-p,token-nll,5.6346642017364506,67
DE,bpe,81920,DE_lowest,token-nll,5.376185941696167,67
DE,bpe,81920,DE_highest,token-nll,6.016736125946045,67
