lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
DE,bpe,65536,DE_lowest,ppl,163.24443833566434,67
DE,bpe,65536,DE_highest,ppl,203.7635666679826,67
EN,bpe,81920,en,ppl,297.51924624932684,67
DE,bpe,81920,de,ppl,288.0787144972683,67
DE,bpe,81920,de-p,ppl,97.9501182007151,67
DE,bpe,81920,DE_lowest,ppl,129.85759004725404,67
DE,bpe,81920,DE_highest,ppl,288.0787144972683,67
EN,bpe,8192,en,sent-nll,194.94696044921875,67
DE,bpe,8192,de,sent-nll,227.47979736328125,67
DE,bpe,8192,de-p,sent-nll,196.469970703125,67
DE,bpe,8192,DE_lowest,sent-nll,193.97726440429688,67
DE,bpe,8192,DE_highest,sent-nll,227.47979736328125,67
EN,bpe,32768,en,sent-nll,183.0672607421875,67
DE,bpe,32768,de,sent-nll,235.0555877685547,67
DE,bpe,32768,de-p,sent-nll,195.0315399169922,67
DE,bpe,32768,DE_lowest,sent-nll,198.78924560546875,67
DE,bpe,32768,DE_highest,sent-nll,235.0555877685547,67
EN,bpe,49152,en,sent-nll,180.61680603027344,67
DE,bpe,49152,de,sent-nll,225.7301788330078,67
DE,bpe,49152,de-p,sent-nll,196.25070190429688,67
DE,bpe,49152,DE_lowest,sent-nll,199.1943359375,67
DE,bpe,49152,DE_highest,sent-nll,225.7301788330078,67
EN,bpe,65536,en,sent-nll,182.18687438964844,67
DE,bpe,65536,de,sent-nll,212.67840576171875,67
DE,bpe,65536,de-p,sent-nll,196.27137756347656,67
DE,bpe,65536,DE_lowest,sent-nll,198.71469116210935,67
DE,bpe,65536,DE_highest,sent-nll,212.67840576171875,67
EN,bpe,81920,en,sent-nll,187.9508056640625,67
DE,bpe,81920,de,sent-nll,226.52935791015625,67
DE,bpe,81920,de-p,sent-nll,192.54725646972656,67
DE,bpe,81920,DE_lowest,sent-nll,180.05821228027344,67
DE,bpe,81920,DE_highest,sent-nll,226.52935791015625,67
EN,bpe,8192,en,mrr,0.2617473702383645,67
DE,bpe,8192,de,mrr,0.423194118704107,67
DE,bpe,8192,de-p,mrr,0.4073231828765977,67
DE,bpe,8192,DE_lowest,mrr,0.423194118704107,67
DE,bpe,8192,DE_highest,mrr,0.4722981989213213,67
EN,bpe,32768,en,mrr,0.2327637963576599,67
DE,bpe,32768,de,mrr,0.2491209071981348,67
DE,bpe,32768,de-p,mrr,0.3679842866961669,67
DE,bpe,32768,DE_lowest,mrr,0.2491209071981348,67
DE,bpe,32768,DE_highest,mrr,0.3477183328476337,67
EN,bpe,49152,en,mrr,0.2220285271148223,67
DE,bpe,49152,de,mrr,0.2276332771782366,67
DE,bpe,49152,de-p,mrr,0.3384994446338714,67
DE,bpe,49152,DE_lowest,mrr,0.2276332771782366,67
DE,bpe,49152,DE_highest,mrr,0.3050688169820228,67
EN,bpe,65536,en,mrr,0.2955959080383503,67
DE,bpe,65536,de,mrr,0.241522493530707,67
DE,bpe,65536,de-p,mrr,0.3271913783913401,67
DE,bpe,65536,DE_lowest,mrr,0.241522493530707,67
DE,bpe,65536,DE_highest,mrr,0.3329705752427365,67
EN,bpe,81920,en,mrr,0.2308895003487744,67
DE,bpe,81920,de,mrr,0.2240633677396049,67
DE,bpe,81920,de-p,mrr,0.3375501886262955,67
DE,bpe,81920,DE_lowest,mrr,0.2240633677396049,67
DE,bpe,81920,DE_highest,mrr,0.3818736449316655,67
EN,bpe,8192,en,token-nll,4.998640060424805,67
DE,bpe,8192,de,token-nll,4.06213903427124,67
DE,bpe,8192,de-p,token-nll,3.7069804668426514,67
DE,bpe,8192,DE_lowest,token-nll,3.5268592834472656,67
DE,bpe,8192,DE_highest,token-nll,4.06213903427124,67
EN,bpe,32768,en,token-nll,5.384331226348877,67
DE,bpe,32768,de,token-nll,5.466409206390381,67
DE,bpe,32768,de-p,token-nll,4.432535171508789,67
DE,bpe,32768,DE_lowest,token-nll,4.969731330871582,67
DE,bpe,32768,DE_highest,token-nll,5.466409206390381,67
EN,bpe,49152,en,token-nll,5.312259197235107,67
DE,bpe,49152,de,token-nll,5.505614280700684,67
DE,bpe,49152,de-p,token-nll,4.563969612121582,67
DE,bpe,49152,DE_lowest,token-nll,5.107547283172607,67
DE,bpe,49152,DE_highest,token-nll,5.505614280700684,67
EN,bpe,65536,en,token-nll,5.358437538146973,67
DE,bpe,65536,de,token-nll,5.316960334777832,67
DE,bpe,65536,de-p,token-nll,4.564450740814209,67
DE,bpe,65536,DE_lowest,token-nll,5.095248699188232,67
DE,bpe,65536,DE_highest,token-nll,5.316960334777832,67
EN,bpe,81920,en,token-nll,5.695478916168213,67
DE,bpe,81920,de,token-nll,5.663233757019043,67
DE,bpe,81920,de-p,token-nll,4.584458351135254,67
DE,bpe,81920,DE_lowest,token-nll,4.866438388824463,67
DE,bpe,81920,DE_highest,token-nll,5.663233757019043,67
