lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
EN,bpe,8192,en,bpb,1.8328003246785511,99
DE,bpe,8192,de,bpb,1.6016620720230668,99
DE,bpe,8192,de-p,bpb,1.6258613253973748,99
DE,bpe,8192,DE_lowest,bpb,1.5408799040303591,99
DE,bpe,8192,DE_highest,bpb,1.6978347969670624,99
EN,bpe,32768,en,bpb,1.8038165556872487,99
DE,bpe,32768,de,bpb,1.5883731470613867,99
DE,bpe,32768,de-p,bpb,1.6075738464629767,99
DE,bpe,32768,DE_lowest,bpb,1.526462290208048,99
DE,bpe,32768,DE_highest,bpb,1.6834374028722894,99
EN,bpe,49152,en,bpb,1.7911465814549612,99
DE,bpe,49152,de,bpb,1.5824554759235043,99
DE,bpe,49152,de-p,bpb,1.6023161995556356,99
DE,bpe,49152,DE_lowest,bpb,1.5220571676349952,99
DE,bpe,49152,DE_highest,bpb,1.6796026580900443,99
EN,bpe,65536,en,bpb,1.7857405408710265,99
DE,bpe,65536,de,bpb,1.5846783872678971,99
DE,bpe,65536,de-p,bpb,1.6044658760135024,99
DE,bpe,65536,DE_lowest,bpb,1.522384677698816,99
DE,bpe,65536,DE_highest,bpb,1.6859041177037535,99
EN,bpe,81920,en,bpb,1.7758499410499418,99
DE,bpe,81920,de,bpb,1.579966037802239,99
DE,bpe,81920,de-p,bpb,1.5987494436914385,99
DE,bpe,81920,DE_lowest,bpb,1.516725463004218,99
DE,bpe,81920,DE_highest,bpb,1.6841135822923694,99
EN,bpe,8192,en,cpb,1.8331073440598769,99
DE,bpe,8192,de,cpb,1.631719471364996,99
DE,bpe,8192,de-p,cpb,1.6618458801555,99
DE,bpe,8192,DE_lowest,cpb,1.5720190671343524,99
DE,bpe,8192,DE_highest,cpb,1.7378936810314067,99
EN,bpe,32768,en,cpb,1.804122642940441,99
DE,bpe,32768,de,cpb,1.618171701698188,99
DE,bpe,32768,de-p,cpb,1.6430634624058529,99
DE,bpe,32768,DE_lowest,cpb,1.5578172470483203,99
DE,bpe,32768,DE_highest,cpb,1.7225944080362265,99
EN,bpe,49152,en,cpb,1.7914447566766774,99
DE,bpe,49152,de,cpb,1.611966016423459,99
DE,bpe,49152,de-p,cpb,1.637782313142747,99
DE,bpe,49152,DE_lowest,cpb,1.552970876832548,99
DE,bpe,49152,DE_highest,cpb,1.7186662023055772,99
EN,bpe,65536,en,cpb,1.786047920108951,99
DE,bpe,65536,de,cpb,1.614388967503989,99
DE,bpe,65536,de-p,cpb,1.6400288060225885,99
DE,bpe,65536,DE_lowest,cpb,1.552800403556832,99
DE,bpe,65536,DE_highest,cpb,1.7261554210428645,99
EN,bpe,81920,en,cpb,1.7761446140838617,99
DE,bpe,81920,de,cpb,1.6097260208518358,99
DE,bpe,81920,de-p,cpb,1.6343625802065898,99
DE,bpe,81920,DE_lowest,cpb,1.5473523399351707,99
DE,bpe,81920,DE_highest,cpb,1.724401878387763,99
EN,bpe,8192,en,ppl,129.79660667245403,99
DE,bpe,8192,de,ppl,75.57741053835412,99
DE,bpe,8192,de-p,ppl,84.30977317218516,99
DE,bpe,8192,DE_lowest,ppl,65.19383096935147,99
DE,bpe,8192,DE_highest,ppl,95.63661051925511,99
EN,bpe,32768,en,ppl,315.71917733637014,99
DE,bpe,32768,de,ppl,215.20650565754255,99
DE,bpe,32768,de-p,ppl,253.29512743981945,99
DE,bpe,32768,DE_lowest,ppl,180.09703756937927,99
DE,bpe,32768,DE_highest,ppl,283.3182574757595,99
EN,bpe,49152,en,ppl,369.4473075723478,99
DE,bpe,49152,de,ppl,276.8319108817546,99
DE,bpe,49152,de-p,ppl,331.68436236639553,99
DE,bpe,49152,DE_lowest,ppl,229.7581902100375,99
DE,bpe,49152,DE_highest,ppl,374.83010804402517,99
EN,bpe,65536,en,ppl,402.06969832898835,99
DE,bpe,65536,de,ppl,325.8983435385374,99
DE,bpe,65536,de-p,ppl,395.76535732847583,99
DE,bpe,65536,DE_lowest,ppl,267.99123037342684,99
DE,bpe,65536,DE_highest,ppl,451.20466661251714,99
EN,bpe,81920,en,ppl,414.8355472805155,99
DE,bpe,81920,de,ppl,355.4345874020366,99
DE,bpe,81920,de-p,ppl,433.7123104519306,99
DE,bpe,81920,DE_lowest,ppl,291.43555245605233,99
DE,bpe,81920,DE_highest,ppl,504.0791885695398,99
EN,bpe,8192,en,sent-nll,159.01352646255492,99
DE,bpe,8192,de,sent-nll,165.85897313785554,99
DE,bpe,8192,de-p,sent-nll,180.54794285488128,99
DE,bpe,8192,DE_lowest,sent-nll,160.51924582099915,99
DE,bpe,8192,DE_highest,sent-nll,178.35399047279358,99
EN,bpe,32768,en,sent-nll,156.82665935993194,99
DE,bpe,32768,de,sent-nll,164.97428593349457,99
DE,bpe,32768,de-p,sent-nll,179.27627942466736,99
DE,bpe,32768,DE_lowest,sent-nll,159.4528975505829,99
DE,bpe,32768,DE_highest,sent-nll,177.5203947877884,99
EN,bpe,49152,en,sent-nll,155.9303347978592,99
DE,bpe,49152,de,sent-nll,164.60344681739807,99
DE,bpe,49152,de-p,sent-nll,178.8171779575348,99
DE,bpe,49152,DE_lowest,sent-nll,159.18180415153503,99
DE,bpe,49152,DE_highest,sent-nll,177.35746076488496,99
EN,bpe,65536,en,sent-nll,155.3161604938507,99
DE,bpe,65536,de,sent-nll,164.8066770477295,99
DE,bpe,65536,de-p,sent-nll,178.97724778366089,99
DE,bpe,65536,DE_lowest,sent-nll,159.14751637268066,99
DE,bpe,65536,DE_highest,sent-nll,177.7094791507721,99
EN,bpe,81920,en,sent-nll,154.64149785518646,99
DE,bpe,81920,de,sent-nll,164.39126285362244,99
DE,bpe,81920,de-p,sent-nll,178.67508769226075,99
DE,bpe,81920,DE_lowest,sent-nll,158.5980875825882,99
DE,bpe,81920,DE_highest,sent-nll,177.57177223968506,99
EN,bpe,8192,en,mrr,0.3119117464649155,99
DE,bpe,8192,de,mrr,0.3572917616989647,99
DE,bpe,8192,de-p,mrr,0.34446667769828254,99
DE,bpe,8192,DE_lowest,mrr,0.32715924286477627,99
DE,bpe,8192,DE_highest,mrr,0.37732728233241264,99
EN,bpe,32768,en,mrr,0.25500637714206187,99
DE,bpe,32768,de,mrr,0.27796461423219,99
DE,bpe,32768,de-p,mrr,0.2601058996864327,99
DE,bpe,32768,DE_lowest,mrr,0.24710157091384613,99
DE,bpe,32768,DE_highest,mrr,0.29945521403361947,99
EN,bpe,49152,en,mrr,0.24989121653446833,99
DE,bpe,49152,de,mrr,0.2630378136331329,99
DE,bpe,49152,de-p,mrr,0.24289786425241933,99
DE,bpe,49152,DE_lowest,mrr,0.23089396293377734,99
DE,bpe,49152,DE_highest,mrr,0.2839030222787303,99
EN,bpe,65536,en,mrr,0.24797712441501504,99
DE,bpe,65536,de,mrr,0.25569721889501396,99
DE,bpe,65536,de-p,mrr,0.23664360570752951,99
DE,bpe,65536,DE_lowest,mrr,0.22291589180216204,99
DE,bpe,65536,DE_highest,mrr,0.2769122254294637,99
EN,bpe,81920,en,mrr,0.2493317303243298,99
DE,bpe,81920,de,mrr,0.25343195436357024,99
DE,bpe,81920,de-p,mrr,0.2309985749248139,99
DE,bpe,81920,DE_lowest,mrr,0.2195970260834588,99
DE,bpe,81920,DE_highest,mrr,0.2744012282838174,99
EN,bpe,8192,en,token-nll,4.865968661189079,99
DE,bpe,8192,de,token-nll,4.325157436132431,99
DE,bpe,8192,de-p,token-nll,4.434497791528702,99
DE,bpe,8192,DE_lowest,token-nll,4.1773648474216465,99
DE,bpe,8192,DE_highest,token-nll,4.560555701971054,99
EN,bpe,32768,en,token-nll,5.754853139162064,99
DE,bpe,32768,de,token-nll,5.371598058581352,99
DE,bpe,32768,de-p,token-nll,5.534555320501328,99
DE,bpe,32768,DE_lowest,token-nll,5.193495803236962,99
DE,bpe,32768,DE_highest,token-nll,5.646570850491524,99
EN,bpe,49152,en,token-nll,5.912008125543594,99
DE,bpe,49152,de,token-nll,5.623410502076149,99
DE,bpe,49152,de-p,token-nll,5.804183800935745,99
DE,bpe,49152,DE_lowest,token-nll,5.437027408957482,99
DE,bpe,49152,DE_highest,token-nll,5.926472878098488,99
EN,bpe,65536,en,token-nll,5.9966254525184635,99
