lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
EN,bpe,8192,en,bpb,1.8320911270766,99
DE,bpe,8192,de,bpb,1.5966148214870357,99
DE,bpe,8192,de-p,bpb,1.6277908811630581,99
DE,bpe,8192,DE_lowest,bpb,1.535452306932226,99
DE,bpe,8192,DE_highest,bpb,1.688953395717868,99
EN,bpe,32768,en,bpb,1.8030910204447712,99
DE,bpe,32768,de,bpb,1.5817171762627678,99
DE,bpe,32768,de-p,bpb,1.6115334074489558,99
DE,bpe,32768,DE_lowest,bpb,1.51890080621525,99
DE,bpe,32768,DE_highest,bpb,1.6743497774964735,99
EN,bpe,49152,en,bpb,1.789147616428251,99
DE,bpe,49152,de,bpb,1.5739292073331008,99
DE,bpe,49152,de-p,bpb,1.608628135294127,99
DE,bpe,49152,DE_lowest,bpb,1.5132033302661467,99
DE,bpe,49152,DE_highest,bpb,1.6693540123610813,99
EN,bpe,65536,en,bpb,1.7809827388192916,99
DE,bpe,65536,de,bpb,1.5781110161149876,99
DE,bpe,65536,de-p,bpb,1.6130663697813812,99
DE,bpe,65536,DE_lowest,bpb,1.5156830487335131,99
DE,bpe,65536,DE_highest,bpb,1.6754943371628555,99
EN,bpe,81920,en,bpb,1.774358819164557,99
DE,bpe,81920,de,bpb,1.5720164402394463,99
DE,bpe,81920,de-p,bpb,1.609258452126778,99
DE,bpe,81920,DE_lowest,bpb,1.5090092272997253,99
DE,bpe,81920,DE_highest,bpb,1.6722656650664989,99
EN,bpe,8192,en,cpb,1.8323220066933215,99
DE,bpe,8192,de,cpb,1.6269121987825133,99
DE,bpe,8192,de-p,cpb,1.6686116202628525,99
DE,bpe,8192,DE_lowest,cpb,1.5672415310978214,99
DE,bpe,8192,DE_highest,cpb,1.7282822879475443,99
EN,bpe,32768,en,cpb,1.8033192094163681,99
DE,bpe,32768,de,cpb,1.6116998223282963,99
DE,bpe,32768,de-p,cpb,1.651809680262024,99
DE,bpe,32768,DE_lowest,cpb,1.5506492883404375,99
DE,bpe,32768,DE_highest,cpb,1.7128602142498828,99
EN,bpe,49152,en,cpb,1.7893705431308673,99
DE,bpe,49152,de,cpb,1.6035869279731676,99
DE,bpe,49152,de-p,cpb,1.6487005615466401,99
DE,bpe,49152,DE_lowest,cpb,1.5444387011904448,99
DE,bpe,49152,DE_highest,cpb,1.707848788329363,99
EN,bpe,65536,en,cpb,1.7812124727300584,99
