lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
DE,bpe,81920,DE_lowest,bpb,1.4967673167771327,100
DE,bpe,81920,DE_highest,bpb,1.6623724358913416,100
EN,bpe,8192,en,cpb,1.8262851718905688,100
DE,bpe,8192,de,cpb,1.6133130951727723,100
DE,bpe,8192,de-p,cpb,1.651041242592758,100
DE,bpe,8192,DE_lowest,cpb,1.5545988508088326,100
DE,bpe,8192,DE_highest,cpb,1.7140845691453073,100
EN,bpe,32768,en,cpb,1.7967591787503103,100
DE,bpe,32768,de,cpb,1.599633454890378,100
DE,bpe,32768,de-p,cpb,1.6294531207567688,100
DE,bpe,32768,DE_lowest,cpb,1.5406294076138145,100
DE,bpe,32768,DE_highest,cpb,1.7030970220264348,100
EN,bpe,49152,en,cpb,1.780038675931092,100
DE,bpe,49152,de,cpb,1.5951448754393582,100
DE,bpe,49152,de-p,cpb,1.625742981388736,100
DE,bpe,49152,DE_lowest,cpb,1.5353191908501491,100
DE,bpe,49152,DE_highest,cpb,1.6977369238987,100
EN,bpe,65536,en,cpb,1.7762256100061342,100
DE,bpe,65536,de,cpb,1.599614198598436,100
DE,bpe,65536,de-p,cpb,1.6287939562504548,100
DE,bpe,65536,DE_lowest,cpb,1.537104695343923,100
DE,bpe,65536,DE_highest,cpb,1.7067255745396457,100
EN,bpe,81920,en,cpb,1.7669797387351107,100
DE,bpe,81920,de,cpb,1.5918489135786584,100
DE,bpe,81920,de-p,cpb,1.6224600851499489,100
DE,bpe,81920,DE_lowest,cpb,1.5286346711324226,100
DE,bpe,81920,DE_highest,cpb,1.7034628717888536,100
EN,bpe,8192,en,ppl,132.01088536016462,100
DE,bpe,8192,de,ppl,73.86059275486906,100
DE,bpe,8192,de-p,ppl,83.24970215083668,100
DE,bpe,8192,DE_lowest,ppl,63.374508565873526,100
DE,bpe,8192,DE_highest,ppl,92.54682586021126,100
EN,bpe,32768,en,ppl,313.0480335095942,100
DE,bpe,32768,de,ppl,203.91503110018,100
DE,bpe,32768,de-p,ppl,243.3092701180118,100
DE,bpe,32768,DE_lowest,ppl,170.98395090437674,100
DE,bpe,32768,DE_highest,ppl,270.8287551030542,100
EN,bpe,49152,en,ppl,363.888553169025,100
DE,bpe,49152,de,ppl,263.1975132271998,100
DE,bpe,49152,de-p,ppl,321.67543443203283,100
DE,bpe,49152,DE_lowest,ppl,216.16412901038393,100
DE,bpe,49152,DE_highest,ppl,358.3108877553036,100
EN,bpe,65536,en,ppl,400.5979936244799,100
DE,bpe,65536,de,ppl,314.2163386420049,100
DE,bpe,65536,de-p,ppl,385.2797898120935,100
DE,bpe,65536,DE_lowest,ppl,254.3167794311515,100
DE,bpe,65536,DE_highest,ppl,436.1565223085914,100
EN,bpe,81920,en,ppl,417.10036862566466,100
DE,bpe,81920,de,ppl,341.73947053201255,100
DE,bpe,81920,de-p,ppl,420.97850723130006,100
DE,bpe,81920,DE_lowest,ppl,276.42329070353327,100
DE,bpe,81920,DE_highest,ppl,487.2473268310399,100
EN,bpe,8192,en,sent-nll,156.29561988306045,100
DE,bpe,8192,de,sent-nll,163.29102574443817,100
DE,bpe,8192,de-p,sent-nll,177.77158893966674,100
DE,bpe,8192,DE_lowest,sent-nll,157.22249155044557,100
DE,bpe,8192,DE_highest,sent-nll,174.57550964927674,100
EN,bpe,32768,en,sent-nll,154.11743867206573,100
DE,bpe,32768,de,sent-nll,162.4094808063507,100
DE,bpe,32768,de-p,sent-nll,176.44689525604247,100
DE,bpe,32768,DE_lowest,sent-nll,156.16890031719208,100
DE,bpe,32768,DE_highest,sent-nll,173.87036212825774,100
EN,bpe,49152,en,sent-nll,152.8249944076538,100
DE,bpe,49152,de,sent-nll,162.24114320468902,100
DE,bpe,49152,de-p,sent-nll,176.13114623737334,100
DE,bpe,49152,DE_lowest,sent-nll,155.94497346401215,100
DE,bpe,49152,DE_highest,sent-nll,173.75433822917938,100
EN,bpe,65536,en,sent-nll,152.4412512807846,100
DE,bpe,65536,de,sent-nll,162.4994043083191,100
DE,bpe,65536,de-p,sent-nll,176.26807228660584,100
DE,bpe,65536,DE_lowest,sent-nll,156.1005108242035,100
DE,bpe,65536,DE_highest,sent-nll,174.1828525724411,100
EN,bpe,81920,en,sent-nll,151.5611755580902,100
DE,bpe,81920,de,sent-nll,161.76476047992708,100
DE,bpe,81920,de-p,sent-nll,175.78594552707673,100
DE,bpe,81920,DE_lowest,sent-nll,155.36004643535614,100
DE,bpe,81920,DE_highest,sent-nll,173.71763271045683,100
EN,bpe,8192,en,mrr,0.3103154878946527,100
DE,bpe,8192,de,mrr,0.3567752679044913,100
DE,bpe,8192,de-p,mrr,0.3447475328000242,100
DE,bpe,8192,DE_lowest,mrr,0.3279136027513464,100
DE,bpe,8192,DE_highest,mrr,0.3784398165468568,100
EN,bpe,32768,en,mrr,0.255878216175808,100
DE,bpe,32768,de,mrr,0.2796066301794327,100
DE,bpe,32768,de-p,mrr,0.2639105894622049,100
DE,bpe,32768,DE_lowest,mrr,0.2484045822129839,100
DE,bpe,32768,DE_highest,mrr,0.3019165526966887,100
EN,bpe,49152,en,mrr,0.2528577299104826,100
DE,bpe,49152,de,mrr,0.2648368235692456,100
DE,bpe,49152,de-p,mrr,0.2451351341944334,100
DE,bpe,49152,DE_lowest,mrr,0.2328437998220691,100
DE,bpe,49152,DE_highest,mrr,0.2867388623697514,100
EN,bpe,65536,en,mrr,0.2490817671386299,100
DE,bpe,65536,de,mrr,0.2572155871155569,100
DE,bpe,65536,de-p,mrr,0.2377902016267373,100
DE,bpe,65536,DE_lowest,mrr,0.2240299045362325,100
DE,bpe,65536,DE_highest,mrr,0.279169170158174,100
EN,bpe,81920,en,mrr,0.251044860180468,100
DE,bpe,81920,de,mrr,0.2547900514387245,100
DE,bpe,81920,de-p,mrr,0.2333212135336684,100
DE,bpe,81920,DE_lowest,mrr,0.2206687243805038,100
DE,bpe,81920,DE_highest,mrr,0.2769222954555447,100
EN,bpe,8192,en,token-nll,4.882884384036064,100
DE,bpe,8192,de,token-nll,4.302179434776306,100
DE,bpe,8192,de-p,token-nll,4.4218445510864255,100
DE,bpe,8192,DE_lowest,token-nll,4.149061707496643,100
DE,bpe,8192,DE_highest,token-nll,4.527714741945267,100
EN,bpe,32768,en,token-nll,5.746356640458107,100
DE,bpe,32768,de,token-nll,5.317703392863273,100
DE,bpe,32768,de-p,token-nll,5.494333350658417,100
DE,bpe,32768,DE_lowest,token-nll,5.141569697737694,100
DE,bpe,32768,DE_highest,token-nll,5.601486721158028,100
EN,bpe,49152,en,token-nll,5.896847648143768,100
DE,bpe,49152,de,token-nll,5.572904751181603,100
DE,bpe,49152,de-p,token-nll,5.773543069601059,100
DE,bpe,49152,DE_lowest,token-nll,5.376037975668907,100
DE,bpe,49152,DE_highest,token-nll,5.881401011109352,100
EN,bpe,65536,en,token-nll,5.992958414793015,100
DE,bpe,65536,de,token-nll,5.750081725239753,100
DE,bpe,65536,de-p,token-nll,5.953969797134399,100
DE,bpe,65536,DE_lowest,token-nll,5.538580653071404,100
DE,bpe,65536,DE_highest,token-nll,6.0780011750459675,100
EN,bpe,81920,en,token-nll,6.03332688498497,100
DE,bpe,81920,de,token-nll,5.834048664689064,100
DE,bpe,81920,de-p,token-nll,6.042581780672073,100
DE,bpe,81920,DE_lowest,token-nll,5.621933352828026,100
DE,bpe,81920,DE_highest,token-nll,6.188771852135658,100
EN,bpe,8192,en,bpb,1.8237743059929503,66
DE,bpe,8192,de,bpb,1.592300130046289,66
DE,bpe,8192,de-p,bpb,1.622370539880598,66
DE,bpe,8192,DE_lowest,bpb,1.5302199341994815,66
DE,bpe,8192,DE_highest,bpb,1.682241584627131,66
EN,bpe,32768,en,bpb,1.7906678166520231,66
DE,bpe,32768,de,bpb,1.579376419476134,66
DE,bpe,32768,de-p,bpb,1.598609207930408,66
DE,bpe,32768,DE_lowest,bpb,1.5135170340983322,66
DE,bpe,32768,DE_highest,bpb,1.674366466550342,66
EN,bpe,49152,en,bpb,1.779679004391398,66
DE,bpe,49152,de,bpb,1.5724632004868109,66
DE,bpe,49152,de-p,bpb,1.5949891703006691,66
DE,bpe,49152,DE_lowest,bpb,1.5072966928065143,66
DE,bpe,49152,DE_highest,bpb,1.6704409283115669,66
EN,bpe,65536,en,bpb,1.7709688062003952,66
DE,bpe,65536,de,bpb,1.574112727381379,66
DE,bpe,65536,de-p,bpb,1.5958806686263256,66
DE,bpe,65536,DE_lowest,bpb,1.5092722124151088,66
DE,bpe,65536,DE_highest,bpb,1.671561531520909,66
EN,bpe,81920,en,bpb,1.7603704358458234,66
DE,bpe,81920,de,bpb,1.5684205618932965,66
DE,bpe,81920,de-p,bpb,1.5914128047319194,66
DE,bpe,81920,DE_lowest,bpb,1.50268418107174,66
DE,bpe,81920,DE_highest,bpb,1.6697402485501134,66
EN,bpe,8192,en,cpb,1.8240883771436696,66
DE,bpe,8192,de,cpb,1.6238270396027552,66
DE,bpe,8192,de-p,cpb,1.658673270944297,66
DE,bpe,8192,DE_lowest,cpb,1.561503674451293,66
DE,bpe,8192,DE_highest,cpb,1.721045308808843,66
EN,bpe,32768,en,cpb,1.790979103168011,66
DE,bpe,32768,de,cpb,1.610591519489896,66
DE,bpe,32768,de-p,cpb,1.6343794675988892,66
DE,bpe,32768,DE_lowest,cpb,1.5447809123830685,66
DE,bpe,32768,DE_highest,cpb,1.7125713370612663,66
EN,bpe,49152,en,cpb,1.7799820315790724,66
DE,bpe,49152,de,cpb,1.6035352270769088,66
DE,bpe,49152,de-p,cpb,1.6308094134242463,66
DE,bpe,49152,DE_lowest,cpb,1.5376065370733067,66
DE,bpe,49152,DE_highest,cpb,1.709308877308822,66
EN,bpe,65536,en,cpb,1.7712811547173155,66
DE,bpe,65536,de,cpb,1.6053028228732944,66
DE,bpe,65536,de-p,cpb,1.6317960223364694,66
DE,bpe,65536,DE_lowest,cpb,1.5398204756649685,66
DE,bpe,65536,DE_highest,cpb,1.7105641181883844,66
EN,bpe,81920,en,cpb,1.7606714509090624,66
DE,bpe,81920,de,cpb,1.5995711127553036,66
DE,bpe,81920,de-p,cpb,1.6274054257554649,66
DE,bpe,81920,DE_lowest,cpb,1.5336161378903648,66
DE,bpe,81920,DE_highest,cpb,1.7084754903088664,66
EN,bpe,8192,en,ppl,132.4216666713111,66
DE,bpe,8192,de,ppl,74.67871150838373,66
DE,bpe,8192,de-p,ppl,84.86618788248087,66
DE,bpe,8192,DE_lowest,ppl,64.38350062103716,66
DE,bpe,8192,DE_highest,ppl,93.244944352377,66
EN,bpe,32768,en,ppl,306.8391302609957,66
DE,bpe,32768,de,ppl,207.08051525043527,66
DE,bpe,32768,de-p,ppl,246.70486612004936,66
DE,bpe,32768,DE_lowest,ppl,171.52681655523486,66
DE,bpe,32768,DE_highest,ppl,269.7847915596951,66
EN,bpe,49152,en,ppl,354.83367818617614,66
DE,bpe,49152,de,ppl,262.45165689171887,66
DE,bpe,49152,de-p,ppl,318.3535127931759,66
DE,bpe,49152,DE_lowest,ppl,215.36120874079745,66
DE,bpe,49152,DE_highest,ppl,354.91780484239786,66
EN,bpe,65536,en,ppl,386.7599243842412,66
DE,bpe,65536,de,ppl,311.23756834421926,66
DE,bpe,65536,de-p,ppl,382.6238240696195,66
DE,bpe,65536,DE_lowest,ppl,252.93718618309617,66
DE,bpe,65536,DE_highest,ppl,426.0376151897456,66
EN,bpe,81920,en,ppl,402.30274417401097,66
DE,bpe,81920,de,ppl,341.9821105569671,66
DE,bpe,81920,de-p,ppl,421.8798714040853,66
DE,bpe,81920,DE_lowest,ppl,276.4417015594666,66
DE,bpe,81920,DE_highest,ppl,481.7009134383619,66
EN,bpe,8192,en,sent-nll,155.15538953256606,66
DE,bpe,8192,de,sent-nll,162.18452630996703,66
DE,bpe,8192,de-p,sent-nll,177.06751633358002,66
DE,bpe,8192,DE_lowest,sent-nll,156.10369795560837,66
DE,bpe,8192,DE_highest,sent-nll,173.69777542495729,66
EN,bpe,32768,en,sent-nll,152.7338373193741,66
DE,bpe,32768,de,sent-nll,161.2780556163788,66
DE,bpe,32768,de-p,sent-nll,175.3380440568924,66
DE,bpe,32768,DE_lowest,sent-nll,155.0633584055901,66
DE,bpe,32768,DE_highest,sent-nll,173.2152593574524,66
EN,bpe,49152,en,sent-nll,151.92303582572936,66
DE,bpe,49152,de,sent-nll,160.76209313583374,66
DE,bpe,49152,de-p,sent-nll,175.0534265317917,66
DE,bpe,49152,DE_lowest,sent-nll,154.49697631931306,66
DE,bpe,49152,DE_highest,sent-nll,173.05684371566772,66
EN,bpe,65536,en,sent-nll,151.13214362668992,66
DE,bpe,65536,de,sent-nll,160.9663940114975,66
DE,bpe,65536,de-p,sent-nll,175.08611532783507,66
DE,bpe,65536,DE_lowest,sent-nll,154.66735554742814,66
DE,bpe,65536,DE_highest,sent-nll,173.01209307670592,66
EN,bpe,81920,en,sent-nll,150.3869121770859,66
DE,bpe,81920,de,sent-nll,160.45572281360626,66
DE,bpe,81920,de-p,sent-nll,174.84264212703704,66
DE,bpe,81920,DE_lowest,sent-nll,154.01995978546142,66
DE,bpe,81920,DE_highest,sent-nll,172.82344598579408,66
EN,bpe,8192,en,mrr,0.3105128367999504,66
DE,bpe,8192,de,mrr,0.3550307373554093,66
DE,bpe,8192,de-p,mrr,0.3425738973580814,66
DE,bpe,8192,DE_lowest,mrr,0.3270257818894203,66
DE,bpe,8192,DE_highest,mrr,0.374611752692966,66
EN,bpe,32768,en,mrr,0.258166977429146,66
DE,bpe,32768,de,mrr,0.2787371720449559,66
DE,bpe,32768,de-p,mrr,0.2624420282232508,66
DE,bpe,32768,DE_lowest,mrr,0.2483366958903607,66
DE,bpe,32768,DE_highest,mrr,0.3008913042916845,66
EN,bpe,49152,en,mrr,0.2533311333176683,66
DE,bpe,49152,de,mrr,0.2656475277615902,66
DE,bpe,49152,de-p,mrr,0.2452903804269288,66
DE,bpe,49152,DE_lowest,mrr,0.2350487173675572,66
DE,bpe,49152,DE_highest,mrr,0.2862732161218029,66
EN,bpe,65536,en,mrr,0.2501270972681464,66
DE,bpe,65536,de,mrr,0.2581400397054845,66
DE,bpe,65536,de-p,mrr,0.2380649624867373,66
DE,bpe,65536,DE_lowest,mrr,0.2260631412773426,66
DE,bpe,65536,DE_highest,mrr,0.2794148011858602,66
EN,bpe,81920,en,mrr,0.2506360243296386,66
DE,bpe,81920,de,mrr,0.2547948858683932,66
DE,bpe,81920,de-p,mrr,0.233442460487553,66
DE,bpe,81920,DE_lowest,mrr,0.2230427032240043,66
DE,bpe,81920,DE_highest,mrr,0.2754225557222102,66
EN,bpe,8192,en,token-nll,4.885991275668144,66
DE,bpe,8192,de,token-nll,4.313195065021515,66
DE,bpe,8192,de-p,token-nll,4.4410757558345795,66
DE,bpe,8192,DE_lowest,token-nll,4.164857398748397,66
DE,bpe,8192,DE_highest,token-nll,4.535229840993881,66
EN,bpe,32768,en,token-nll,5.72632360458374,66
DE,bpe,32768,de,token-nll,5.333107680201531,66
DE,bpe,32768,de-p,token-nll,5.508192748188972,66
DE,bpe,32768,DE_lowest,token-nll,5.144739619135857,66
DE,bpe,32768,DE_highest,token-nll,5.597624572873116,66
EN,bpe,49152,en,token-nll,5.871649167537689,66
DE,bpe,49152,de,token-nll,5.570066900849342,66
DE,bpe,49152,de-p,token-nll,5.763162440776825,66
DE,bpe,49152,DE_lowest,token-nll,5.3723166590929035,66
DE,bpe,49152,DE_highest,token-nll,5.8718862270116805,66
EN,bpe,65536,en,token-nll,5.957804150104523,66
DE,bpe,65536,de,token-nll,5.740556505918502,66
DE,bpe,65536,de-p,token-nll,5.947052323937416,66
DE,bpe,65536,DE_lowest,token-nll,5.533141181945801,66
DE,bpe,65536,DE_highest,token-nll,6.054527640938759,66
EN,bpe,81920,en,token-nll,5.9972049001455305,66
DE,bpe,81920,de,token-nll,5.834758427381516,66
DE,bpe,81920,de-p,token-nll,6.0447206085920335,66
DE,bpe,81920,DE_lowest,token-nll,5.621999954462051,66
DE,bpe,81920,DE_highest,token-nll,6.177323409914971,66
EN,bpe,8192,en,bpb,1.815312848414118,72
DE,bpe,8192,de,bpb,1.5732082905492135,72
DE,bpe,8192,de-p,bpb,1.6095502087887952,72
DE,bpe,8192,DE_lowest,bpb,1.5154748567766083,72
DE,bpe,8192,DE_highest,bpb,1.673810520483932,72
EN,bpe,32768,en,bpb,1.787431167977843,72
DE,bpe,32768,de,bpb,1.5601385829804797,72
DE,bpe,32768,de-p,bpb,1.5889343689458293,72
DE,bpe,32768,DE_lowest,bpb,1.4984597590297044,72
DE,bpe,32768,DE_highest,bpb,1.6609560873034857,72
EN,bpe,49152,en,bpb,1.773536122875338,72
DE,bpe,49152,de,bpb,1.5527925090965546,72
DE,bpe,49152,de-p,bpb,1.5861529803932444,72
DE,bpe,49152,DE_lowest,bpb,1.4911955921850104,72
DE,bpe,49152,DE_highest,bpb,1.657999921326079,72
EN,bpe,65536,en,bpb,1.7637715380189705,72
DE,bpe,65536,de,bpb,1.5553306297371023,72
DE,bpe,65536,de-p,bpb,1.587851661648738,72
DE,bpe,65536,DE_lowest,bpb,1.4937655270415098,72
DE,bpe,65536,DE_highest,bpb,1.6616329706235715,72
EN,bpe,81920,en,bpb,1.7558776462527452,72
DE,bpe,81920,de,bpb,1.550807337154222,72
DE,bpe,81920,de-p,bpb,1.5866285531674549,72
DE,bpe,81920,DE_lowest,bpb,1.488668102650672,72
DE,bpe,81920,DE_highest,bpb,1.6596952282981068,72
EN,bpe,8192,en,cpb,1.8154637013999817,72
DE,bpe,8192,de,cpb,1.603037989900962,72
DE,bpe,8192,de-p,cpb,1.6448349129252589,72
DE,bpe,8192,DE_lowest,cpb,1.545734411526123,72
