lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
DE,bpe,65536,DE_lowest,sent-nll,155.0989310448923,77
DE,bpe,65536,DE_highest,sent-nll,173.31208458290615,77
EN,bpe,81920,en,sent-nll,150.966391094458,77
DE,bpe,81920,de,sent-nll,160.65713161006235,77
DE,bpe,81920,de-p,sent-nll,175.1752309832623,77
DE,bpe,81920,DE_lowest,sent-nll,154.538843487762,77
DE,bpe,81920,DE_highest,sent-nll,173.03332319961646,77
EN,bpe,8192,en,mrr,0.3100486235171747,77
DE,bpe,8192,de,mrr,0.3559740751996988,77
DE,bpe,8192,de-p,mrr,0.3440583724575243,77
DE,bpe,8192,DE_lowest,mrr,0.3263544235758702,77
DE,bpe,8192,DE_highest,mrr,0.3766052209720395,77
EN,bpe,32768,en,mrr,0.2553687061315097,77
DE,bpe,32768,de,mrr,0.2792026802684493,77
DE,bpe,32768,de-p,mrr,0.2608573119194457,77
DE,bpe,32768,DE_lowest,mrr,0.2478599038126306,77
DE,bpe,32768,DE_highest,mrr,0.301919344418655,77
EN,bpe,49152,en,mrr,0.2512581121587954,77
DE,bpe,49152,de,mrr,0.2644011886780479,77
DE,bpe,49152,de-p,mrr,0.2433793730282255,77
DE,bpe,49152,DE_lowest,mrr,0.2323012411472649,77
DE,bpe,49152,DE_highest,mrr,0.2863925879674304,77
EN,bpe,65536,en,mrr,0.2495556354758171,77
DE,bpe,65536,de,mrr,0.2571652373855382,77
DE,bpe,65536,de-p,mrr,0.2367506253562985,77
DE,bpe,65536,DE_lowest,mrr,0.2245755626507522,77
DE,bpe,65536,DE_highest,mrr,0.2792997427919633,77
EN,bpe,81920,en,mrr,0.2493228628728991,77
DE,bpe,81920,de,mrr,0.2543681173197691,77
DE,bpe,81920,de-p,mrr,0.232021293415344,77
DE,bpe,81920,DE_lowest,mrr,0.220704891704489,77
DE,bpe,81920,DE_highest,mrr,0.2762279998931551,77
EN,bpe,8192,en,token-nll,4.882821212844008,77
DE,bpe,8192,de,token-nll,4.3132257888958225,77
DE,bpe,8192,de-p,token-nll,4.43508679710392,77
DE,bpe,8192,DE_lowest,token-nll,4.166377354575564,77
DE,bpe,8192,DE_highest,token-nll,4.542790523217688,77
EN,bpe,32768,en,token-nll,5.752935972879932,77
DE,bpe,32768,de,token-nll,5.34038474055965,77
DE,bpe,32768,de-p,token-nll,5.529457625891485,77
DE,bpe,32768,DE_lowest,token-nll,5.155308429097675,77
DE,bpe,32768,DE_highest,token-nll,5.615930010153761,77
EN,bpe,49152,en,token-nll,5.902722944064802,77
DE,bpe,49152,de,token-nll,5.590125466980932,77
DE,bpe,49152,de-p,token-nll,5.79500265675422,77
DE,bpe,49152,DE_lowest,token-nll,5.397491151652577,77
DE,bpe,49152,DE_highest,token-nll,5.894224006710616,77
EN,bpe,65536,en,token-nll,5.983735024958894,77
DE,bpe,65536,de,token-nll,5.760216763930495,77
DE,bpe,65536,de-p,token-nll,5.973834323298053,77
DE,bpe,65536,DE_lowest,token-nll,5.556423349504657,77
DE,bpe,65536,DE_highest,token-nll,6.082701677851039,77
EN,bpe,81920,en,token-nll,6.026952598950955,77
DE,bpe,81920,de,token-nll,5.8534629695942,77
DE,bpe,81920,de-p,token-nll,6.072112412409718,77
DE,bpe,81920,DE_lowest,token-nll,5.645919851619241,77
DE,bpe,81920,DE_highest,token-nll,6.19930961989258,77
EN,bpe,8192,en,bpb,1.8292441675519735,88
DE,bpe,8192,de,bpb,1.5923340871577645,88
DE,bpe,8192,de-p,bpb,1.6213677367156267,88
DE,bpe,8192,DE_lowest,bpb,1.5303081540001826,88
DE,bpe,8192,DE_highest,bpb,1.6860251350879678,88
EN,bpe,32768,en,bpb,1.8004264535000458,88
DE,bpe,32768,de,bpb,1.5775222942117904,88
DE,bpe,32768,de-p,bpb,1.6004974094842292,88
DE,bpe,32768,DE_lowest,bpb,1.5128586601112783,88
DE,bpe,32768,DE_highest,bpb,1.6730014562670077,88
EN,bpe,49152,en,bpb,1.7865863547003926,88
DE,bpe,49152,de,bpb,1.5710149965670732,88
DE,bpe,49152,de-p,bpb,1.596450009715035,88
DE,bpe,49152,DE_lowest,bpb,1.5079877547339176,88
DE,bpe,49152,DE_highest,bpb,1.6680724954917936,88
EN,bpe,65536,en,bpb,1.7776720858565436,88
DE,bpe,65536,de,bpb,1.5739543522446124,88
DE,bpe,65536,de-p,bpb,1.5980702551385928,88
DE,bpe,65536,DE_lowest,bpb,1.5100656068592502,88
DE,bpe,65536,DE_highest,bpb,1.6733076045096764,88
EN,bpe,81920,en,bpb,1.7698469332775626,88
DE,bpe,81920,de,bpb,1.5684825446545974,88
DE,bpe,81920,de-p,bpb,1.593511229409348,88
DE,bpe,81920,DE_lowest,bpb,1.5044046493417584,88
DE,bpe,81920,DE_highest,bpb,1.6704999618006624,88
EN,bpe,8192,en,cpb,1.82945164306532,88
DE,bpe,8192,de,cpb,1.6233496985081,88
DE,bpe,8192,de-p,cpb,1.6580934783676573,88
DE,bpe,8192,DE_lowest,cpb,1.5622417525143135,88
DE,bpe,8192,DE_highest,cpb,1.7261438668729452,88
EN,bpe,32768,en,cpb,1.8006317628005877,88
DE,bpe,32768,de,cpb,1.608219717796655,88
DE,bpe,32768,de-p,cpb,1.636631997944516,88
DE,bpe,32768,DE_lowest,cpb,1.544797934417539,88
DE,bpe,32768,DE_highest,cpb,1.712345923003496,88
EN,bpe,49152,en,cpb,1.78678789670825,88
DE,bpe,49152,de,cpb,1.601425130115233,88
DE,bpe,49152,de-p,cpb,1.6325738559904284,88
DE,bpe,49152,DE_lowest,cpb,1.539528927188644,88
DE,bpe,49152,DE_highest,cpb,1.707268880328193,88
EN,bpe,65536,en,cpb,1.777878825522179,88
DE,bpe,65536,de,cpb,1.6045770772660106,88
DE,bpe,65536,de-p,cpb,1.6343642558543592,88
DE,bpe,65536,DE_lowest,cpb,1.541336044796081,88
DE,bpe,65536,DE_highest,cpb,1.713466013233909,88
EN,bpe,81920,en,cpb,1.7700474014261938,88
DE,bpe,81920,de,cpb,1.5990798993969833,88
DE,bpe,81920,de-p,cpb,1.62983205980514,88
DE,bpe,81920,DE_lowest,cpb,1.535533225559035,88
DE,bpe,81920,DE_highest,cpb,1.7109505642734346,88
EN,bpe,8192,en,ppl,132.00254633856778,88
DE,bpe,8192,de,ppl,74.68100596297667,88
DE,bpe,8192,de-p,ppl,84.359446726193,88
DE,bpe,8192,DE_lowest,ppl,64.48143510717138,88
DE,bpe,8192,DE_highest,ppl,93.95261159810175,88
EN,bpe,32768,en,ppl,315.1144710214551,88
DE,bpe,32768,de,ppl,208.59294902050456,88
DE,bpe,32768,de-p,ppl,252.0071917743959,88
DE,bpe,32768,DE_lowest,ppl,173.349264471728,88
DE,bpe,32768,DE_highest,ppl,274.76879817808975,88
EN,bpe,49152,en,ppl,366.0327989723645,88
DE,bpe,49152,de,ppl,267.7692138009708,88
DE,bpe,49152,de-p,ppl,328.653057131188,88
DE,bpe,49152,DE_lowest,ppl,220.8516373018469,88
DE,bpe,49152,DE_highest,ppl,362.93509140170886,88
EN,bpe,65536,en,ppl,396.9201095153448,88
DE,bpe,65536,de,ppl,317.41712604506114,88
DE,bpe,65536,de-p,ppl,393.0097117115099,88
DE,bpe,65536,DE_lowest,ppl,258.8952007497236,88
DE,bpe,65536,DE_highest,ppl,438.2115032031977,88
EN,bpe,81920,en,ppl,414.4501073066808,88
DE,bpe,81920,de,ppl,348.4389270306762,88
DE,bpe,81920,de-p,ppl,433.5956476683081,88
DE,bpe,81920,DE_lowest,ppl,283.13387763169254,88
DE,bpe,81920,DE_highest,ppl,492.4089743584968,88
EN,bpe,8192,en,sent-nll,155.55033659755915,88
DE,bpe,8192,de,sent-nll,162.34409950038582,88
DE,bpe,8192,de-p,sent-nll,177.2136940667196,88
DE,bpe,8192,DE_lowest,sent-nll,156.6071726558324,88
DE,bpe,8192,DE_highest,sent-nll,173.9843455879582,88
EN,bpe,32768,en,sent-nll,153.4691603106144,88
DE,bpe,32768,de,sent-nll,161.26616365359197,88
DE,bpe,32768,de-p,sent-nll,175.73761975723443,88
DE,bpe,32768,DE_lowest,sent-nll,155.3085104988167,88
DE,bpe,32768,DE_highest,sent-nll,173.14031989728443,88
EN,bpe,49152,en,sent-nll,152.44280798028095,88
DE,bpe,49152,de,sent-nll,160.93748608074847,88
DE,bpe,49152,de-p,sent-nll,175.4637760225391,88
DE,bpe,49152,DE_lowest,sent-nll,155.0478793904969,88
DE,bpe,49152,DE_highest,sent-nll,172.97095851105453,88
EN,bpe,65536,en,sent-nll,151.63606287111446,88
DE,bpe,65536,de,sent-nll,161.1293647304797,88
DE,bpe,65536,de-p,sent-nll,175.60707879723105,88
DE,bpe,65536,DE_lowest,sent-nll,155.0989310448923,88
DE,bpe,65536,DE_highest,sent-nll,173.31208458290615,88
EN,bpe,81920,en,sent-nll,150.966391094458,88
DE,bpe,81920,de,sent-nll,160.65713161006235,88
DE,bpe,81920,de-p,sent-nll,175.1752309832623,88
DE,bpe,81920,DE_lowest,sent-nll,154.538843487762,88
DE,bpe,81920,DE_highest,sent-nll,173.03332319961646,88
EN,bpe,8192,en,mrr,0.3100486235171747,88
DE,bpe,8192,de,mrr,0.3559740751996988,88
DE,bpe,8192,de-p,mrr,0.3440583724575243,88
DE,bpe,8192,DE_lowest,mrr,0.3263544235758702,88
DE,bpe,8192,DE_highest,mrr,0.3766052209720395,88
EN,bpe,32768,en,mrr,0.2553687061315097,88
DE,bpe,32768,de,mrr,0.2792026802684493,88
DE,bpe,32768,de-p,mrr,0.2608573119194457,88
DE,bpe,32768,DE_lowest,mrr,0.2478599038126306,88
DE,bpe,32768,DE_highest,mrr,0.301919344418655,88
EN,bpe,49152,en,mrr,0.2512581121587954,88
DE,bpe,49152,de,mrr,0.2644011886780479,88
DE,bpe,49152,de-p,mrr,0.2433793730282255,88
DE,bpe,49152,DE_lowest,mrr,0.2323012411472649,88
DE,bpe,49152,DE_highest,mrr,0.2863925879674304,88
EN,bpe,65536,en,mrr,0.2495556354758171,88
DE,bpe,65536,de,mrr,0.2571652373855382,88
DE,bpe,65536,de-p,mrr,0.2367506253562985,88
DE,bpe,65536,DE_lowest,mrr,0.2245755626507522,88
DE,bpe,65536,DE_highest,mrr,0.2792997427919633,88
EN,bpe,81920,en,mrr,0.2493228628728991,88
DE,bpe,81920,de,mrr,0.2543681173197691,88
DE,bpe,81920,de-p,mrr,0.232021293415344,88
DE,bpe,81920,DE_lowest,mrr,0.220704891704489,88
DE,bpe,81920,DE_highest,mrr,0.2762279998931551,88
EN,bpe,8192,en,token-nll,4.882821212844008,88
DE,bpe,8192,de,token-nll,4.3132257888958225,88
DE,bpe,8192,de-p,token-nll,4.43508679710392,88
DE,bpe,8192,DE_lowest,token-nll,4.166377354575564,88
DE,bpe,8192,DE_highest,token-nll,4.542790523217688,88
EN,bpe,32768,en,token-nll,5.752935972879932,88
DE,bpe,32768,de,token-nll,5.34038474055965,88
DE,bpe,32768,de-p,token-nll,5.529457625891485,88
DE,bpe,32768,DE_lowest,token-nll,5.155308429097675,88
DE,bpe,32768,DE_highest,token-nll,5.615930010153761,88
EN,bpe,49152,en,token-nll,5.902722944064802,88
DE,bpe,49152,de,token-nll,5.590125466980932,88
DE,bpe,49152,de-p,token-nll,5.79500265675422,88
DE,bpe,49152,DE_lowest,token-nll,5.397491151652577,88
DE,bpe,49152,DE_highest,token-nll,5.894224006710616,88
EN,bpe,65536,en,token-nll,5.983735024958894,88
DE,bpe,65536,de,token-nll,5.760216763930495,88
DE,bpe,65536,de-p,token-nll,5.973834323298053,88
DE,bpe,65536,DE_lowest,token-nll,5.556423349504657,88
DE,bpe,65536,DE_highest,token-nll,6.082701677851039,88
EN,bpe,81920,en,token-nll,6.026952598950955,88
DE,bpe,81920,de,token-nll,5.8534629695942,88
DE,bpe,81920,de-p,token-nll,6.072112412409718,88
DE,bpe,81920,DE_lowest,token-nll,5.645919851619241,88
DE,bpe,81920,DE_highest,token-nll,6.19930961989258,88
EN,bpe,8192,en,bpb,1.8292441675519735,66
DE,bpe,8192,de,bpb,1.5923340871577645,66
DE,bpe,8192,de-p,bpb,1.6213677367156267,66
DE,bpe,8192,DE_lowest,bpb,1.5303081540001826,66
DE,bpe,8192,DE_highest,bpb,1.6860251350879678,66
EN,bpe,32768,en,bpb,1.8004264535000458,66
DE,bpe,32768,de,bpb,1.5775222942117904,66
DE,bpe,32768,de-p,bpb,1.6004974094842292,66
DE,bpe,32768,DE_lowest,bpb,1.5128586601112783,66
DE,bpe,32768,DE_highest,bpb,1.6730014562670077,66
EN,bpe,49152,en,bpb,1.7865863547003926,66
DE,bpe,49152,de,bpb,1.5710149965670732,66
DE,bpe,49152,de-p,bpb,1.596450009715035,66
DE,bpe,49152,DE_lowest,bpb,1.5079877547339176,66
DE,bpe,49152,DE_highest,bpb,1.6680724954917936,66
EN,bpe,65536,en,bpb,1.7776720858565436,66
DE,bpe,65536,de,bpb,1.5739543522446124,66
DE,bpe,65536,de-p,bpb,1.5980702551385928,66
DE,bpe,65536,DE_lowest,bpb,1.5100656068592502,66
DE,bpe,65536,DE_highest,bpb,1.6733076045096764,66
EN,bpe,81920,en,bpb,1.7698469332775626,66
DE,bpe,81920,de,bpb,1.5684825446545974,66
DE,bpe,81920,de-p,bpb,1.593511229409348,66
DE,bpe,81920,DE_lowest,bpb,1.5044046493417584,66
DE,bpe,81920,DE_highest,bpb,1.6704999618006624,66
EN,bpe,8192,en,cpb,1.82945164306532,66
DE,bpe,8192,de,cpb,1.6233496985081,66
DE,bpe,8192,de-p,cpb,1.6580934783676573,66
DE,bpe,8192,DE_lowest,cpb,1.5622417525143135,66
DE,bpe,8192,DE_highest,cpb,1.7261438668729452,66
EN,bpe,32768,en,cpb,1.8006317628005877,66
DE,bpe,32768,de,cpb,1.608219717796655,66
DE,bpe,32768,de-p,cpb,1.636631997944516,66
DE,bpe,32768,DE_lowest,cpb,1.544797934417539,66
DE,bpe,32768,DE_highest,cpb,1.712345923003496,66
EN,bpe,49152,en,cpb,1.78678789670825,66
DE,bpe,49152,de,cpb,1.601425130115233,66
DE,bpe,49152,de-p,cpb,1.6325738559904284,66
DE,bpe,49152,DE_lowest,cpb,1.539528927188644,66
DE,bpe,49152,DE_highest,cpb,1.707268880328193,66
EN,bpe,65536,en,cpb,1.777878825522179,66
DE,bpe,65536,de,cpb,1.6045770772660106,66
DE,bpe,65536,de-p,cpb,1.6343642558543592,66
DE,bpe,65536,DE_lowest,cpb,1.541336044796081,66
DE,bpe,65536,DE_highest,cpb,1.713466013233909,66
EN,bpe,81920,en,cpb,1.7700474014261938,66
DE,bpe,81920,de,cpb,1.5990798993969833,66
DE,bpe,81920,de-p,cpb,1.62983205980514,66
DE,bpe,81920,DE_lowest,cpb,1.535533225559035,66
DE,bpe,81920,DE_highest,cpb,1.7109505642734346,66
EN,bpe,8192,en,ppl,132.00254633856778,66
DE,bpe,8192,de,ppl,74.68100596297667,66
DE,bpe,8192,de-p,ppl,84.359446726193,66
DE,bpe,8192,DE_lowest,ppl,64.48143510717138,66
DE,bpe,8192,DE_highest,ppl,93.95261159810175,66
EN,bpe,32768,en,ppl,315.1144710214551,66
DE,bpe,32768,de,ppl,208.59294902050456,66
DE,bpe,32768,de-p,ppl,252.0071917743959,66
DE,bpe,32768,DE_lowest,ppl,173.349264471728,66
DE,bpe,32768,DE_highest,ppl,274.76879817808975,66
EN,bpe,49152,en,ppl,366.0327989723645,66
DE,bpe,49152,de,ppl,267.7692138009708,66
DE,bpe,49152,de-p,ppl,328.653057131188,66
DE,bpe,49152,DE_lowest,ppl,220.8516373018469,66
DE,bpe,49152,DE_highest,ppl,362.93509140170886,66
EN,bpe,65536,en,ppl,396.9201095153448,66
DE,bpe,65536,de,ppl,317.41712604506114,66
DE,bpe,65536,de-p,ppl,393.0097117115099,66
DE,bpe,65536,DE_lowest,ppl,258.8952007497236,66
DE,bpe,65536,DE_highest,ppl,438.2115032031977,66
EN,bpe,81920,en,ppl,414.4501073066808,66
DE,bpe,81920,de,ppl,348.4389270306762,66
DE,bpe,81920,de-p,ppl,433.5956476683081,66
DE,bpe,81920,DE_lowest,ppl,283.13387763169254,66
DE,bpe,81920,DE_highest,ppl,492.4089743584968,66
EN,bpe,8192,en,sent-nll,155.55033659755915,66
DE,bpe,8192,de,sent-nll,162.34409950038582,66
DE,bpe,8192,de-p,sent-nll,177.2136940667196,66
DE,bpe,8192,DE_lowest,sent-nll,156.6071726558324,66
DE,bpe,8192,DE_highest,sent-nll,173.9843455879582,66
EN,bpe,32768,en,sent-nll,153.4691603106144,66
DE,bpe,32768,de,sent-nll,161.26616365359197,66
DE,bpe,32768,de-p,sent-nll,175.73761975723443,66
DE,bpe,32768,DE_lowest,sent-nll,155.3085104988167,66
DE,bpe,32768,DE_highest,sent-nll,173.14031989728443,66
EN,bpe,49152,en,sent-nll,152.44280798028095,66
DE,bpe,49152,de,sent-nll,160.93748608074847,66
DE,bpe,49152,de-p,sent-nll,175.4637760225391,66
DE,bpe,49152,DE_lowest,sent-nll,155.0478793904969,66
DE,bpe,49152,DE_highest,sent-nll,172.97095851105453,66
EN,bpe,65536,en,sent-nll,151.63606287111446,66
DE,bpe,65536,de,sent-nll,161.1293647304797,66
DE,bpe,65536,de-p,sent-nll,175.60707879723105,66
DE,bpe,65536,DE_lowest,sent-nll,155.0989310448923,66
DE,bpe,65536,DE_highest,sent-nll,173.31208458290615,66
EN,bpe,81920,en,sent-nll,150.966391094458,66
DE,bpe,81920,de,sent-nll,160.65713161006235,66
DE,bpe,81920,de-p,sent-nll,175.1752309832623,66
DE,bpe,81920,DE_lowest,sent-nll,154.538843487762,66
DE,bpe,81920,DE_highest,sent-nll,173.03332319961646,66
EN,bpe,8192,en,mrr,0.3100486235171747,66
DE,bpe,8192,de,mrr,0.3559740751996988,66
DE,bpe,8192,de-p,mrr,0.3440583724575243,66
DE,bpe,8192,DE_lowest,mrr,0.3263544235758702,66
DE,bpe,8192,DE_highest,mrr,0.3766052209720395,66
EN,bpe,32768,en,mrr,0.2553687061315097,66
DE,bpe,32768,de,mrr,0.2792026802684493,66
DE,bpe,32768,de-p,mrr,0.2608573119194457,66
DE,bpe,32768,DE_lowest,mrr,0.2478599038126306,66
DE,bpe,32768,DE_highest,mrr,0.301919344418655,66
EN,bpe,49152,en,mrr,0.2512581121587954,66
DE,bpe,49152,de,mrr,0.2644011886780479,66
DE,bpe,49152,de-p,mrr,0.2433793730282255,66
DE,bpe,49152,DE_lowest,mrr,0.2323012411472649,66
DE,bpe,49152,DE_highest,mrr,0.2863925879674304,66
EN,bpe,65536,en,mrr,0.2495556354758171,66
DE,bpe,65536,de,mrr,0.2571652373855382,66
DE,bpe,65536,de-p,mrr,0.2367506253562985,66
DE,bpe,65536,DE_lowest,mrr,0.2245755626507522,66
DE,bpe,65536,DE_highest,mrr,0.2792997427919633,66
EN,bpe,81920,en,mrr,0.2493228628728991,66
DE,bpe,81920,de,mrr,0.2543681173197691,66
DE,bpe,81920,de-p,mrr,0.232021293415344,66
DE,bpe,81920,DE_lowest,mrr,0.220704891704489,66
DE,bpe,81920,DE_highest,mrr,0.2762279998931551,66
EN,bpe,8192,en,token-nll,4.882821212844008,66
DE,bpe,8192,de,token-nll,4.3132257888958225,66
DE,bpe,8192,de-p,token-nll,4.43508679710392,66
DE,bpe,8192,DE_lowest,token-nll,4.166377354575564,66
DE,bpe,8192,DE_highest,token-nll,4.542790523217688,66
EN,bpe,32768,en,token-nll,5.752935972879932,66
DE,bpe,32768,de,token-nll,5.34038474055965,66
DE,bpe,32768,de-p,token-nll,5.529457625891485,66
DE,bpe,32768,DE_lowest,token-nll,5.155308429097675,66
DE,bpe,32768,DE_highest,token-nll,5.615930010153761,66
EN,bpe,49152,en,token-nll,5.902722944064802,66
DE,bpe,49152,de,token-nll,5.590125466980932,66
DE,bpe,49152,de-p,token-nll,5.79500265675422,66
DE,bpe,49152,DE_lowest,token-nll,5.397491151652577,66
DE,bpe,49152,DE_highest,token-nll,5.894224006710616,66
EN,bpe,65536,en,token-nll,5.983735024958894,66
DE,bpe,65536,de,token-nll,5.760216763930495,66
DE,bpe,65536,de-p,token-nll,5.973834323298053,66
DE,bpe,65536,DE_lowest,token-nll,5.556423349504657,66
DE,bpe,65536,DE_highest,token-nll,6.082701677851039,66
EN,bpe,81920,en,token-nll,6.026952598950955,66
DE,bpe,81920,de,token-nll,5.8534629695942,66
DE,bpe,81920,de-p,token-nll,6.072112412409718,66
DE,bpe,81920,DE_lowest,token-nll,5.645919851619241,66
DE,bpe,81920,DE_highest,token-nll,6.19930961989258,66
EN,bpe,8192,en,bpb,1.8292441675519735,72
DE,bpe,8192,de,bpb,1.5923340871577645,72
DE,bpe,8192,de-p,bpb,1.6213677367156267,72
DE,bpe,8192,DE_lowest,bpb,1.5303081540001826,72
DE,bpe,8192,DE_highest,bpb,1.6860251350879678,72
EN,bpe,32768,en,bpb,1.8004264535000458,72
DE,bpe,32768,de,bpb,1.5775222942117904,72
DE,bpe,32768,de-p,bpb,1.6004974094842292,72
DE,bpe,32768,DE_lowest,bpb,1.5128586601112783,72
DE,bpe,32768,DE_highest,bpb,1.6730014562670077,72
EN,bpe,49152,en,bpb,1.7865863547003926,72
DE,bpe,49152,de,bpb,1.5710149965670732,72
DE,bpe,49152,de-p,bpb,1.596450009715035,72
DE,bpe,49152,DE_lowest,bpb,1.5079877547339176,72
DE,bpe,49152,DE_highest,bpb,1.6680724954917936,72
EN,bpe,65536,en,bpb,1.7776720858565436,72
DE,bpe,65536,de,bpb,1.5739543522446124,72
DE,bpe,65536,de-p,bpb,1.5980702551385928,72
DE,bpe,65536,DE_lowest,bpb,1.5100656068592502,72
DE,bpe,65536,DE_highest,bpb,1.6733076045096764,72
EN,bpe,81920,en,bpb,1.7698469332775626,72
DE,bpe,81920,de,bpb,1.5684825446545974,72
DE,bpe,81920,de-p,bpb,1.593511229409348,72
DE,bpe,81920,DE_lowest,bpb,1.5044046493417584,72
DE,bpe,81920,DE_highest,bpb,1.6704999618006624,72
EN,bpe,8192,en,cpb,1.82945164306532,72
DE,bpe,8192,de,cpb,1.6233496985081,72
DE,bpe,8192,de-p,cpb,1.6580934783676573,72
DE,bpe,8192,DE_lowest,cpb,1.5622417525143135,72
