,Sentences,Epoch-10
0,"Mon Dieu, tout le monde est au taquet aujourd'hui.",0.5980468806555763
1,"Mais je sais, Sylvie.",0.4834530938123752
2,"Les 30 entrepreneurs à la mode, dans l'ère du temps.",0.2513591930398655
3,Tu aurais dû m'en parler d'abord.,0.7572890025575447
4,Tout ce que tu m'as dit était un mensonge.,0.6805555555555555
5,Est-ce que tu te moque de nous ?,0.6715287463195413
6,Vous devriez lui en parler.,0.45999999999999996
7,"Alors l'Écureuil, où sont tes noix ?",0.25306408849242457
8,Cet endroit a zéro étoile sur Les internautes.,0.15548752017574186
9,"Ne t'éloigne pas de moi, putain.",0.5373015873015873
10,Magic a lancé le ballon en haut des gradins et il criait :,0.1937043190901031
11,"Après t'avoir parlé, j'ai cherché cet idiot de Steve pour le réprimander et le gifler pour ce qu'il est.",0.3995564044953156
12,Attendez...,0.048522030117122146
13,Et alors ?,0.1827956989247312
14,Nous étions cinq.,0.35991597856004637
15,Je t'appellerai.,0.552536231884058
16,Pourquoi tu m'as laissé mentir ?,0.5398886827458256
17,Ce n'est pas ce qui était convenu.,0.6021442495126705
18,"Quand j'ai dit ça, elle s'est enfuie.",0.6395833333333334
19,Et ce n'est que le début. Écoutez ça.,0.7080149319279754
20,Il est en charge de la négociation avec le groupe Xie.,0.32799484611546187
21,Tout comme ll décidera de l'issue de la course.,0.4874874398422151
22,C'est un fardeau.,0.6007246376811594
23,"Nous nous battrons contre le manque d'opportunités, d'emplois, de services essentiels, comme la santé et l'éducation.",0.39475684604096956
24,Il a aussi une messagerie et des fonctions bancaires.,0.20535946216936327
25,Je l'ai déjà eu.,0.5624236874236873
26,"- Sans source, ça fera aléatoire.",0.2241280826933978
27,Le grand.,0.03239289446185998
28,C'est le véritable amour.,0.6255307855626328
29,Pourquoi je suis pas à mon bureau ?,0.37182539682539684
30,C'est juste un jeu !,0.4607962213225371
31,Il se vante de son taux de condamnation de 95 %.,0.3305761876717194
32,Comme on dit :,0.1875
33,- Il ne se passe rien.,0.47783869395711503
34,"Ils ont consacré toute leur existence au Silo, comme nous tous, chaque jour.",0.39314944066645235
35,Où est ma femme ?,0.45625
36,Mon employé favori du FBI!,0.07952124947106883
37,Les visites sont finies.,0.6025970799787717
38,Ne cherchait-on pas plutôt un accroc à sa robe ?,0.3941218872025814
39,"Malheureusement, les résultats ne sont pas meilleurs.",0.3652567618271702
40,On doit marcher jusqu'aux arbres.,0.3632879818594104
41,"Mon Dieu, je me sens si bien.",0.44484577922077917
42,- On reviendra le chercher.,0.4095270472128648
43,"Car une femme, dont la fille était possédée d`un esprit impur, entendit parler de lui, et vint se jeter à ses pieds.",0.5537162524576712
44,On compte les cartes au Black Jack. On va retourner les stats du casino.,0.22753703027427036
45,Qui compte encore ?,0.019011579052861226
46,Je peux te faire une thérapie pour trouver la source de ton angoisse.,0.336434573190678
47,Je suis épuisé.,0.6684303350970019
48,- On vous accompagne ?,0.037465160559274666
49,De faire ça.,0.2520080321285141
50,"Plein de rampes et de rambardes, pour la sécurité.",0.29489521721003864
51,Ceux qui font du commerce aussi.,0.11451621329312132
52,"Allez, oublie ça.",0.626082251082251
53,Je pense que vous doutez,0.3283579560856601
54,- Et la casquette.,0.0992737520137908
55,"Hawk-2, mission annulée. Retour à la base.",0.37904939789555175
56,"Eh bien, j'allais essayer d'ouvrir la porte, mais... il y a des lasers qui se croisent devant.",0.5198819203238635
57,Je suis dans une très grande maison avec une femme qui dit être ton amie.,0.37279965679965676
58,"Un jour, moi aussi, je mourrai.",0.5087497296128055
59,Ça vaut la peine s'il est factice ?,0.48674631381299466
60,Mais il savait que son travail ne permettrait que de survivre.,0.2965543656457432
61,Putain de lundis. C'est clair.,0.4897273469501878
62,Tu... Tu es déprimé.,0.3033061399742379
63,Quel vieil ami ?,0.18837260034904013
64,Pourquoi vous ai-je écoutés ?,0.5369643320122968
65,Pourquoi ma faute ?,0.17334795904799893
66,Bonne promenade !,0.023029022519915617
67,Mais je vous préviens...,0.3659090909090909
68,J'ai trouvé une critique.,0.56562011678592
69,"Cet été, pour le barbecue en famille, il n'y a qu'une sauce avec assez de sucre et d'épice pour plaire à tout le monde.",0.45662097327293466
70,Aide du gestionnaire Automake et des classes de stockage persistantes,0.2805747887550789
71,A la tuerie...,0.014267644236401747
72,"Non, tu ne peux pas l'être.",0.6473544973544973
73,Elle vous aura prévenus.,0.27251962395034685
74,Un des coyotes a fait l'amour à mon crâne.,0.33238162847295977
75,N'est-ce pas ?,0.7222222222222222
76,"Frères, je ne pense pas l`avoir saisi; mais je fais une chose: oubliant ce qui est en arrière et me portant vers ce qui est en avant,",0.37077484945718464
77,Je sais ce que c'est quand les autres ne te voient pas.,0.5821286848072561
78,MEILLEURS JOUEURS DE FISH TANK MANAGER,0.11728201836764479
79,Les gens qui voyagent ont une vision plus large du monde.,0.35067711749529934
80,C'est obligatoire I,0.5021003401360544
81,Bacon,0.0019011406844106464
82,"Et lui, il va les enlever ?",0.3158250479679051
83,Je peux même pas poster une photo sur Instagram sans offenser quelqu'un.,0.37984477951785484
84,On ne les retrouvera jamais.,0.6224999999999999
85,Qui pourrait bien le savoir ?,0.21049783549783546
86,"- Midge, je gère. - Comment ?",0.2765342858269435
87,Par des vies. Par des bras. Des jambes.,0.322772489900993
88,"Tu parles français, alors.",0.24007177033492821
89,- Aucun réseau.,0.1132357241210652
90,Sinon... ça va barder.,0.4434778951642689
91,"Ça me rassure ce que tu me dis, parce que je fais les comptes.",0.42322844693432926
92,"À 9 h, j'écris une rime ou deux",0.3737263930103472
93,"En 1998, j'ai perdu ma réputation et ma dignité.",0.46264667123711245
94,Celle qui attaque ses semblables ?,0.062197755136893566
95,Je veux la battre.,0.3129528985507246
96,"Eh bien, Sam va mieux.",0.5212992826139378
97,"Ferme-la, je te dis.",0.5462962962962963
98,Tu rigoles ?,0.12779329608938547
99,Que feriez-vous si on vous donnait 20 $ ?,0.4270841959972394
100,Tu ne viens pas de faire une fausse séance photo à Azabu ?,0.19581199327284912
101,Elle te couperait les bourses.,0.3004334075169601
102,La taille de leur foie devient alors huit fois plus grande.,0.37262496773767334
