,Sentences,Epoch-10
0,"Tanrım ya, herkes de işini biliyor bugün.",259.8844036609872
1,-Biliyorum.,403.70339867008425
2,"Havalı, çağdaş ve ilgi çekici işler yapan 30 girişimciyi listeliyorlar.",141.7213303441384
3,Önce bana sorman gerekirdi.,88.06754831637457
4,Bana dediğin her şey yalandı.,73.30924997256314
5,Bizimle dalga mı geçiyorsunuz?,9.57834703228932
6,Belki de ona söylemelisin.,35.03774152726012
7,"Sincapçık, sincapçık, sincapçık! Taşakların nerede ha?",778.6274514122151
8,"REDAMAK'S ""EFSANEYİ ISIRIN"" Baba, Yelp'te bu restoranın hiç yıldızı yok.",416.71558799448684
9,Benden çekip gitme.,123.06335670661029
10,"Magic topu alıp salonun tavanına fırlattı ve şöyle bağırmaya başladı,",678.8955464536572
11,"Konuşmamızdan sonra, o salak Steve'i aradım... onu azarlayıp davranışları için onu dövdüm.",141.49316815479895
12,Bir saniye.,14.536932582858345
13,Öyle mi? Taşaklarını birbirine yapıştırmak istese bile umurumda değil.,82.43319917340317
14,Beş kişiydik.,19.361196887398048
15,-Sana döneceğim.,580.8003479108803
16,Yalanlarıma niye göz yumdun?,116.65363458703877
17,Böyle konuşmamıştık.,24.067369084239353
18,Onu dememe kalmadan kaçtı.,1761.3980597767884
19,Bunu sürpriz olarak görüyorsan şunu dene.,372.4140508329368
20,Senin hakkında çok şey duydum.,7.0303353904907535
21,"Aynen kimin kazanacağının da, O'nun iradesi olduğu gibi.",197.47323307402957
22,Nefret bir yüktür.,52.87296607460231
23,"Fırsat eşitsizliğiyle, işsizlikle ve sağlık ve eğitim eksikliğiyle mücadele etmeliyiz.",221.0264832223517
24,Ayrıca mesajlaşma ve mobil bankacılık da var.,136.01666620577424
25,Zaten kullanmıştım.,114.68709732277384
26,Kaynağın olmadan rastgele cinayetlere benziyor.,436.957897210459
27,Uzun olana.,9072.955294433708
28,Sizinki gerçek aşk.,139.96633906716394
29,Benim masa başında oturmam gerekiyordu.,218.873099469643
30,Bu sadece bir oyun!,31.894507459158422
31,Yüzde 95 hüküm giydirme oranıyla övünüyor.,389.4015422329289
32,"Derler ya,",237.15394063997445
33,-Hiçbir şey.,132.1846879906522
34,Hayatlarını Silo'ya adamışlardı. Bizim her gün yaptığımız gibi.,110.5218313161609
35,"Hey,karım nerede?",73.40467355820572
36,En sevdiğim FBI ajanı gelmiş.,150.08629693831995
37,Ziyaret saati dokuzda biter.,391.68447313072306
38,"Belki elbisesi yırtılmıştı, ona bakıyorlardı.",224.1333040143
39,Sonuçlar yine aynı çıkıyor.,78.04086272864048
40,Ağaçlara kadar inmeliyiz.,47.240115885228015
41,"Tanrım, çok iyi hissediyorum.",10.430007467915924
42,Onun için geri geliriz.,41.746049101912206
43,"Küçük kızı kötü ruha tutulmuş bir kadın, İsayla ilgili haberi duyar duymaz geldi, ayaklarına kapandı.",166.3151444342154
44,Bizler Blackjack (21 oyunu) masasinda kart sayicilariz ve kasinoda sira disi bir donus yapiyoruz.,827.36818194674
45,Artık kim sayıyor ki?,116.55994446358564
46,Ben seni analiz etmeyi ve bu korkunun temelini bulmaya çalışacağım.,346.8338888026698
47,Çok yorgunum.,25.064582965451315
48,-Biz de gelelim mi Şef?,440.03340441603984
49,Ama yapmak zorundayım.,54.613538547549496
50,Güvenlik önemliyse bir sürü tırabzan ve ray var.,206.15711115691104
51,İşletme fakültesinde de herkes bir şeyler ayarladı.,98.37939922920803
52,"Bırak, düşünme.",160.53220052922504
53,Bekle ve gör,56.8735359468222
54,- Ve uyumlu bir şapka.,1325.3276329795588
