,Sentences,Epoch-10
0,- 好吧 那我告诉你们 神啊 今天个个都变聪明了,837.3349189241912
1,-我知道 西尔维,3909.3439054531177
2,30名走在时代前沿的企业家,283.8703468206969
3,先确认一下我的感受,67.23482851937327
4,你告诉我的一切都是谎言,113.98151665673062
5,你是在嘲笑我们吗,15.394344565934396
6,或许你应该告诉她,606.9461748455227
7,小松鼠，你的蛋蛋去哪了？,41.458238634688854
8,爸，这个地方在点评网站一粒星都无,2768.886104210124
9,别他妈的当听不见,2260.6717488477643
10,魔术师把球扔到了球馆的顶上 大喊着,55.66329565466882
11,咱们聊完以后 我找到那个白痴史蒂夫教训他 因为他那副德行 冲他脸上来了一拳,232.48358893226452
12,好 稍等 让我...,878.7480049191397
13,烧坏了他们家的 我管他是不是 要把自己的蛋蛋熔一块儿,277.106670201996
14,我们有五个人,77.3650816803151
15,-我晚点会回复你的,87.91612273728248
16,那你为什么不拆穿我？,154.67948434685727
17,这和我们当初说好的不一样,172.95572566218166
18,我一说完 她就跑了,63.16847471408572
19,对 如果你认为这就算惊喜的话 看这个算不算,683.7782485223029
20,克拉夫特上校正在等你 我久仰你的大名,79.14537824073236
21,就像谁最终会赢也是他的意志一样,530.6829047473078
22,仇恨是一种负担,32.00290723611594
23,我们得对抗机会 工作 和基本服务的缺乏 如健康护理和教育,977.9186839193017
24,还有通讯和网上银行的功能,1309.0653788748195
25,我已经用过了 所以没有,179.51512327981015
26,没有你的线人 报道读起来就像是随机凶杀案件,168.17221706254313
27,大高个.,1463.458178622755
28,-你很厉害,1269.5582617048203
29,我真是不该来的,798.2913727096523
30,打牌而已，不用这样吧,321.1552001007225
31,他很自豪有95%的起诉率,161.80839796514798
32,老话说得好,138.2460004200978
33,-没怎么,1489.6732568662576
34,他们把一生奉献给了筒仓 像我们每天做的那样,192.15625851789213
35,嘿 我老婆在哪里?,118.91069683104122
36,是我最喜欢的联调局探员呢,75.28410588785144
37,探望时间在9点就结束了,127.10452809143878
38,你确定全场人 不是在看她连衣裙上的破洞吗？,195.76352857953546
39,化验结果仍然一样,523.7727220575389
40,我们得往下走到林木线,778.0199056563202
41,天，我感觉太好了,162.12527996907744
42,等一下回来拿,839.8673328332789
43,当下有一个妇人、他的小女儿被污鬼附著、听见耶稣的事、就来俯伏在他脚前,38.13731318129038
44,We are card counters at the blackjack table 我们是牌桌上的算牌人 and we're gonna turn the odds on the casino. 我们要打破赌场的定律,37.39745947608733
45,谁在算呢？,124.80531545865686
46,我想我能试着分析下你 找到你紧张的根源,352.7208249541864
47,我好累,246.44320876622413
48,-我们也要来吗 长官？,947.3148381951864
49,要做到这一点。,27.115520794930525
50,如果你在意安全问题 这里有很多栏杆和坡道,534.691083988207
51,我们学校每个人也都 已经有明确安排了,433.7077872274179
52,但甩掉这负面情绪吧,355.3592920106703
53,下个产品 你想不到,2336.522943802563
54,- 外加配套的帽子,535.6654101137665
55,鹰隼2号 中止任务 立即返回基地,88.89168904402419
56,好吧 我本来想试着 打开这个库门 但是... 我这边有很多射线在门前交叉,284.44268335803895
57,我在一个大房子里 这里有个人说她是你朋友,714.3581376504357
58,想想看 有一天我也会死,230.02490810818313
59,收藏假枪有什么意义吗？,119.8601841673128
60,但他知道 劳动只能让人活着 而不能让人生活,875.2661631687076
61,该死的星期一 -,275.77650116375975
62,你... 你太阴沉了,191.2073352395928
63,什么老朋友？,56.107144901678566
64,我为何要同意你们的计划？,101.71480142048364
65,为什么是我的错？,25.09702897657007
66,慢走！,214.22039070959121
67,不过，我得提醒你,86.86560415897783
68,我发现一篇影评,520.5061742742865
69,这个夏天，当你和家人一起 外出烧烤时，只有一种酱汁具备 所有人都喜爱的甜味和辣辣,227.5305960681249
70,协助 Automake 管理器和持久类存储,95.68311364701354
71,没错，斗爆它们,3731.763084909897
72,不，不可能,922.2748321387064
73,你听到那个女人说的了。,75.41701072398804
74,其中一只土狼用我的头骨来进行性行为,299.2903307961121
75,对吧？,1.3579612540068657
76,弟兄们、我不是以为自己已经得著了．我只有一件事、就是忘记背后努力面前的,176.017385480931
77,我知道别人看不见你是什么感觉,319.4214658373746
78,（高手玩家 鱼缸管理人）,182.28504650315034
79,旅行会开阔人们的视野,99.05672190350634
80,字典查不到就不算,1312.4016614872335
81,弗朗西斯·培根,20.84266497605961
82,那他呢，他会编辑吗？,126.98458056313264
83,我甚至不能在不勾掉某人的情况下 而在Instagram上发照片,75.62703085672142
84,我们就再也找不到他们了,30.245756051913347
85,谁会知道呢？,16.17894520395069
86,-米琪 我付得起 -怎么付得起？,89.57225893365046
87,是用生命 残肢断臂换来的,904.4657488708061
88,现在你能说法语了,385.00804741663217
89,-没有信号,3052.636112814233
90,否则... 一切都是白扯,269.0362822143084
91,太好了 因为我刚刚在看你的账户,276.44480608088054
92,9点的我闭关写词,1070.9247732124686
93,1998年，我失去了我的名誉和尊严。,16.93950949102394
94,你喜欢袭击自己的同类吗?,73.30729243053136
95,我想打败她,442.12780310512846
96,Sam好多了,2788.848154303604
97,你才把嘴闭上,194.42217005489132
98,你跟我闹着玩吗？,21.449012274320832
99,丹尼尔，如果我们给你20块 你会拿去干什么？,63.75447071582596
100,上次你不是说在麻布 拍了公主的假照片吗？,171.70292124265563
101,她会把你的蛋扯下来做耳环的,275.236300950235
102,于是它们的肝脏胀大了八倍,141.01595543086384
103,合理质疑 这想法直接导致她崩溃,687.1173105780198
104,我们要有个婴儿了,580.048646215589
105,至少我们这边是安全的,243.80190003584698
106,你见过我的好友玛莉亚吗？,61.352638869751196
107,有钱人会受到审判,491.0608310294582
108,在尾部的勾 能让它们固定在岩石上 但有时水流是无法抵御的,188.85547795802975
109,也许被淡化了,105.25112718790106
110,挪到我们的脸上。,432.69004027044616
111,你没法保证的,176.54543446803606
112,-搞什么呀 小多？,720.7571368628013
113,米歇尔 你不明白,86.12371401992132
114,但对东欧人而言 ， 突然那么多的产品如洪水般充斥着消费市场。,148.37898165541196
115,你只能和镜报软件做交易 还是说你已经忘了自己的合同？,250.27065531017857
116,我得去... 那儿了...,183.18261492242362
117,跟着北方最亮的星星 就能抵达哈拉了,121.25449688258563
118,难道朴老师出了什么事？,99.98431968207284
119,艾玛 你知道问题是什么吗?,97.68686249664565
120,-并不是谎言,23298.021773407356
121,我想药监局会欢迎 一种终结阿片滥用的方案,772.3003519884204
122,我是个可靠忠诚的朋友,979.9366123882157
123,她在用一些永远不会发生的事 来指控我,443.1113304472052
124,我旁边有个空位 泰迪,161.50299345660147
125,我们家可没有养活天鹅的打算,159.52874735211927
126,就当自己是在巴士拉、布雷加 或者大马士革,248.1089229217081
127,20几年前 我在名为曙来院的地方学习医术,123.34870150559773
128,你还是这么帅,177.1315642687309
129,你不是出自真心,468.12865061538827
130,女修道院的食品储藏室里 应该还有个锡罐,158.4109648357332
131,嘿 各位 他要唱《呀呀叮咚》了！,58.36735391997801
132,要么这样 要么及时出狱 照顾你女儿 当个好妈妈,130.81568012311553
133,-小孩要去尿尿？,582.8731102121316
134,上一次进法庭已经13年前了,578.4518884817363
135,这样一来 她母亲就可以支付你的法律费用,128.10985106343122
136,-漂亮  -估个价吧,751.036131697168
137,- 他告诉我很多东西。,124.10285845208028
138,如果你准备去那里 你和我... 将生存。,1730.4276074528536
139,赫尔墨斯主义,491.6796267118617
140,我们从五到三,205.97366043427826
141,我想借用点帮手,240.52541414247577
142,不，但是... 你把文件给我？,170.50869899455068
143,如果能连上对讲机 我或许可以上同一个频率,127.4729525615665
144,穆德，你要干嘛？,73.62688738801135
145,记者芭比 你想问我什么都行 黑色芭比总统 黑色芭比总统,594.6292027417468
146,真的不累吗？,30.019691852167
147,我马上就去洗澡,474.1240435426615
148,让我大胆猜测一下 那就是你?,130.5462364854944
149,这附近的暴风雨都是说来就来,158.15593341269667
150,它们是隐形的,29.168602962737186
151,斯通就来了 但她不肯要,1143.3938191128204
152,大家的脾气都很火爆 在这个清冷的秋夜 地面温度上升了大约11° 韦斯利菲斯茨消灭了 这个无法回答的问题,204.00369829125552
153,-有一点？,982.4350147040119
154,凡分蹄成为两瓣、又倒嚼的走兽、你们都可以吃,45.853678622790056
155,好的 让我想想,2060.733802850443
156,没有领导就意味着没有命令,1108.926266964341
157,你当时阻止了几个士兵 为从家里偷来的护理包打架,816.0743316901888
158,Category: 1912年夏季奥林匹克运动会,1820.441816608408
159,你说得对 单套结真是太结实了,417.9814723773013
160,不好 我非常不好,10703.2954719012
161,（目前只知道一辆吊车不知怎么） （把他在居民区的街道上拖行了一段 然后发生了爆炸）,358.351742894148
162,对你会造成什么影响？,26.635887596731095
163,让她上来,7552.501366832346
164,没想到你也会在这儿,107.15836887698251
165,我打不开！,34.65412728027132
166,我认为... 他是因为作品即将出版 感到害怕才那样的,308.1302652239528
