,Sentences,Epoch-10
0,يا إلهي الجميع ماكر جدا اليوم,39.64985656738281
1,"- أعرف ذلك يا ""سيلفي"".",27.795955657958984
2,ما معنى ذلك؟ rlm; أهم ثلاثين رجل أعمال تحت سن الثلاثين rlm;,82.03517150878906
3,rlm; كان عليك سؤالي أولًا.,31.179296493530273
4,كل شئ قد أخبرتنى به كان كذبة,36.62522506713867
5,هل تسخر منا؟,13.007594108581543
6,ربما عليك أن تخبريها بذلك.,16.974990844726562
7,أيها السنجاب.. أين تمارس ...,43.01953887939453
8,"""(ريداماك) قضمة أسطورية"" أبي، هذا المكان لم يحصل على أي نجوم على ""يلب"".",116.02001953125
9,إياك أن تعطيني ظهرك.,17.044422149658203
10,"اقترب من السلة وأعلن الحكم خطأ، ورمى ""ماجيك"" الكرة إلى أعلى الملعب وكان يصرخ شيئًا،",138.17538452148438
11,بعد أن تحدثت أنا وأنت فتشت ذلك الأحمق (ستيف) لأوبخه وأصفعه على وجهه جزاء له,120.7122573852539
12,دعيني فقط...,9.474320411682129
13,حقاً؟ لا أهتم حتى لو كان يحاول أن يذيب خصيتيه,54.32350158691406
14,كنا خمسة شرطيين.,20.965036392211914
15,- سأعاود الاتصال بك.,14.049811363220215
16,ولماذا تركتني أكذب عليك؟,17.209476470947266
17,لا، هذا ليس ما اتفقنا عليه.,15.805932998657227
18,وحالما قلت هذا، هربت.,45.09160232543945
19,إن كنت تظن أن هذه مفاجأة، فإليك التالية.,47.36273193359375
20,لقد سمعتُ الكثير عنك.,16.597265243530273
21,كما هي إرادتهُ للذيسَيَرْبحالسباق.,86.72628021240234
22,الكراهيه عبئ,35.02384948730469
23,يجب محاربة انعدام الفرص والوظائف...  والخدمات الأساسية، مثل الرعاية الصحية والتعليم.,94.95575714111328
24,يحتوي أيضًا على وظائف مراسلة ومعاملات مصرفية عبر الهاتف.,85.47016906738281
25,قد استخدمته مسبقًا.,22.065153121948242
26,من دون مصدرك، ستبدو كجرائم عشوائية.,58.740882873535156
27,الطويلة.,8.426607131958008
28,أنت الأفضل.,9.554922103881836
29,كل يجب ان اظل في المكتب,34.598114013671875
30,إنها مجرد لعبة!,12.799216270446777
31,يتباهى بأن معدّل إداناته بلغ 95 بالمئة.,69.93285369873047
32,كما يُقال،,14.658395767211914
33,- ما من خطب على الإطلاق,23.65693473815918
34,كرسا حياتيهما للصومعة، كما نفعل جميعاً كل يوم.,82.76216888427734
35,اسمعي، أين زوجتي؟,14.023493766784668
36,إنه العضو المفضل لديّ في مكتب التحقيقات الفيدرالي,26.838882446289062
37,ساعات الزيارة تنتهي في ال9.,48.2660026550293
38,أمتأكدة من أن رواد الحفلة لم يكونوا يحدّقون بشدة في فستانها؟,87.97997283935547
39,النتائج لا تزال تأتي بنفس الطريقة.,38.4432373046875
40,علينا أن ننزل الى خط الأشجار .,30.070953369140625
41,"يا إلهي, أشعر بالروعة",24.11564826965332
42,عودي وخذيها,13.910828590393066
43,لان امرأة كان بابنتها روح نجس سمعت به فأتت وخرّت عند قدميه.,102.76752471923828
44,"نحن ""البطاقة الاستراتيجية"" كما في طاولة لعبة الورق.. وسنقوم بتغيير مسار اللعب في ""الكازينو""",131.59584045410156
45,هل تظنني أحصيها؟,22.703964233398438
46,أظن أني سأقوم بتحليل شخصيتك لأصل إلى السبب وراء خوفك ذاك,70.98001861572266
47,أنا مرهق.,12.21656322479248
48,- هل نرافقك يا حضرة القائد؟,37.095176696777344
49,لفعل هذا.,16.48944854736328
50,الكثير من الدرابزينات والمدرجات إن كنت مهتمة بالأمان.,70.78092193603516
51,كل خريجي كليات التجارة قد ضمنوا وظائفهم أيضاً,74.3489990234375
52,لكن انسي الأمر.,13.221517562866211
53,ما الجديد؟ لن تصدّقوا,29.879898071289062
54,- وقبعة مطابقة.,27.745803833007812
55,أوقفا المهمة وعودا إلى القاعدة على الفور.,66.83086395263672
56,حسناً، كنت سأجرب باب القبو، لكن ثمة...  ثمة أشعة ليزر تتقاطع أمامه من هذه الناحية.,115.73493194580078
57,أنا في منزل كبير جداً مع سيدة تقول إنها صديقتك.,54.04096221923828
58,تذكروا أنني أيضاً سأموت ذات يوم.,32.14362335205078
59,هل يستحق أن تقتنيه وهو مزيف؟,45.063167572021484
60,لكن كان يعرف أن العمالة تجني له معيشة وليس حياة.,75.10660552978516
61,أيام الإثنين اللعينة,19.494842529296875
62,أنت... أنت مكتئب.,23.102802276611328
63,أي صديق قديم؟,13.070083618164062
64,لماذا وافقت على خطتكما؟,22.651037216186523
65,لم خطأي؟,16.355606079101562
66,تمشية ممتعة!,24.141355514526367
67,لكن يجب أن أحذّركما.,23.11004066467285
68,وجدت نقدًا.,13.643464088439941
69,هذا الصيف ، عندما تكون بالخارج للشواء مع العائلة ، هناك صوص واحد فقط به حلاوة وبهارات التي يحبها الجميع.,138.8498992919922
70,مساعدة مع مدير صنع تبقائى ومخزن صنف مستمر,86.13798522949219
71,أجل... نخب قتلها,27.576812744140625
72,لا، هذا مستحيل,11.529618263244629
73,سمعتم ما قالته المرأة,26.35759925842285
74,تلك الذئاب قامت بمضاجعة جمجمتي,49.382652282714844
75,ألا توافقينني الرأي؟,9.698835372924805
76,ايها الاخوة انا لست احسب نفسي اني قد ادركت. ولكني افعل شيئا واحدا اذ انا انسى ما هو وراء وامتد الى ما هو قدام,141.28562927246094
77,أعرف الشعور عندما لا يراك الناس.,31.812162399291992
78,"""أفضل اللاعبين مدير حوض الأسماك""",48.355594635009766
79,لدى الناس الذين يسافرون نظرة أوسع للعالم.,52.87453079223633
80,بل يجب أن تكون في القاموس!,32.381690979003906
81,فرانسيس بيكون,12.411797523498535
82,"أجل, لكن ماذا عنه",18.251333236694336
83,"كأنه لا يمكنني نشر صورة على ""إنستغرام"" من دون إغضاب أحد.",66.44467163085938
84,لن نجدهم أبداً.,13.401128768920898
85,من قد يعرف بالأمر؟,20.841354370117188
86,"- ""ميدج""، سأتولى الأمر.",26.817581176757812
87,كان حياة والذراعين والساقين.,49.370155334472656
88,إذن الآن تتحدثين الفرنسية.,23.51004981994629
89,- لا توجد إشارة.,18.920644760131836
90,وإلّا...  سيسوء كل شيء.,38.8498649597168
91,هذا مريح، لأنني كنت أطّلع على حساباتك.,43.7867431640625
92,في الساعة التاسعة كنت أكتب بضع كلمات من أغنية,45.533966064453125
93,في عام 1998 فقدت سمعتي و كرامتي.,54.37354278564453
94,هل يعجبك أن تهاجمي من هم من نوعك؟,51.22897720336914
95,مهلاً. أريد أن أهزمها.,21.675949096679688
96,"حسناً , (سام) أفضل حالاً",25.47852325439453
97,. اصمتي وحسب,18.389570236206055
98,ولم سأكون كذلك؟,19.803956985473633
99,"""دانييل""، ماذا ستفعل إذا أعطيناك 20 دولاراً؟",46.96384811401367
100,"ظننت أنك قلت إنها جعلتك تلتقطين صورًا مزيفة لها في ""أزابو"" في يوم سابق.",94.53868103027344
101,ستصنع من خصيتيك قرطين لأذنيها.,63.105186462402344
102,فتتمدد كبدها اكبر بثماني مرات,78.06716918945312
103,شكوكٌ صحيحة... أدى السعي وراها إلى إنهيارها.,96.21104431152344
