,Sentences,Epoch-10
0,- 好吧 那我告诉你们 神啊 今天个个都变聪明了,0.11666884979203708
1,-我知道 西尔维,0.00016508875877762323
2,30名走在时代前沿的企业家,0.09167861044297933
3,先确认一下我的感受,0.0019905467303381738
4,你告诉我的一切都是谎言,0.02703358416339234
5,你是在嘲笑我们吗,0.05495049504950495
6,或许你应该告诉她,0.009855917970476443
7,小松鼠，你的蛋蛋去哪了？,0.21985186393056044
8,爸，这个地方在点评网站一粒星都无,0.041606303593185956
9,别他妈的当听不见,0.0020229647895532443
10,魔术师把球扔到了球馆的顶上 大喊着,0.05529051644931042
11,咱们聊完以后 我找到那个白痴史蒂夫教训他 因为他那副德行 冲他脸上来了一拳,0.04418488873035616
12,好 稍等 让我...,0.08768406961178045
13,烧坏了他们家的 我管他是不是 要把自己的蛋蛋熔一块儿,0.010825548017247145
14,我们有五个人,0.0011682242990654205
15,-我晚点会回复你的,0.10150504110777547
16,那你为什么不拆穿我？,0.246626137847835
17,这和我们当初说好的不一样,0.12600131403424994
18,我一说完 她就跑了,0.012488183607595913
19,对 如果你认为这就算惊喜的话 看这个算不算,0.047824284987763144
20,克拉夫特上校正在等你 我久仰你的大名,0.043727577115315566
21,就像谁最终会赢也是他的意志一样,0.08513538882685748
22,仇恨是一种负担,0.06372249388753057
23,我们得对抗机会 工作 和基本服务的缺乏 如健康护理和教育,0.11275235159171086
24,还有通讯和网上银行的功能,0.01563624151097121
25,我已经用过了 所以没有,0.0352478831691204
26,没有你的线人 报道读起来就像是随机凶杀案件,0.0028789362657171544
27,大高个.,0.005879579007488737
28,-你很厉害,0.1667499444814568
29,我真是不该来的,0.01717342342342342
30,打牌而已，不用这样吧,0.06700775275785371
31,他很自豪有95%的起诉率,0.29323048986620665
32,老话说得好,0.00010998680158380995
33,-没怎么,1.455371046848394e-05
34,他们把一生奉献给了筒仓 像我们每天做的那样,0.007359968106795585
35,嘿 我老婆在哪里?,0.20847239605061882
36,是我最喜欢的联调局探员呢,0.1905045447917173
37,探望时间在9点就结束了,0.20941515117877402
38,你确定全场人 不是在看她连衣裙上的破洞吗？,0.28786144866559193
39,化验结果仍然一样,0.11234956911278994
40,我们得往下走到林木线,0.005071177239120232
41,天，我感觉太好了,0.11455277649117389
42,等一下回来拿,0.011623416743898673
43,当下有一个妇人、他的小女儿被污鬼附著、听见耶稣的事、就来俯伏在他脚前,0.2706364661277238
44,We are card counters at the blackjack table 我们是牌桌上的算牌人 and we're gonna turn the odds on the casino. 我们要打破赌场的定律,0.1065226001415055
45,谁在算呢？,0.4001674200569228
46,我想我能试着分析下你 找到你紧张的根源,0.006528592363188181
47,我好累,0.06666666666666667
48,-我们也要来吗 长官？,0.21624154271576773
49,要做到这一点。,0.25028328611898015
50,如果你在意安全问题 这里有很多栏杆和坡道,0.09066936353343914
51,我们学校每个人也都 已经有明确安排了,0.0026678417414519352
52,但甩掉这负面情绪吧,0.01565034686638368
53,下个产品 你想不到,0.0012960519462110716
54,- 外加配套的帽子,0.001756687841654734
55,鹰隼2号 中止任务 立即返回基地,0.19228760670874226
56,好吧 我本来想试着 打开这个库门 但是... 我这边有很多射线在门前交叉,0.1253169217489305
57,我在一个大房子里 这里有个人说她是你朋友,0.05704431011527558
58,想想看 有一天我也会死,0.004668445544598377
59,收藏假枪有什么意义吗？,0.2306385577056996
60,但他知道 劳动只能让人活着 而不能让人生活,0.019472506013483312
61,该死的星期一 -,0.017279203654092464
62,你... 你太阴沉了,0.12576490239320431
63,什么老朋友？,0.25018939393939393
64,我为何要同意你们的计划？,0.22778573696333843
65,为什么是我的错？,0.500570125427594
66,慢走！,0.5
67,不过，我得提醒你,0.11559265107652204
68,我发现一篇影评,0.00019381938323453332
69,这个夏天，当你和家人一起 外出烧烤时，只有一种酱汁具备 所有人都喜爱的甜味和辣辣,0.0976411104301438
70,协助 Automake 管理器和持久类存储,0.0032868554443133673
71,没错，斗爆它们,0.12701487253501845
72,不，不可能,0.5019083969465649
73,你听到那个女人说的了。,0.06922041314316968
74,其中一只土狼用我的头骨来进行性行为,0.013090577320037714
75,对吧？,1.0
76,弟兄们、我不是以为自己已经得著了．我只有一件事、就是忘记背后努力面前的,0.24289417374405656
77,我知道别人看不见你是什么感觉,0.08449341558327206
78,（高手玩家 鱼缸管理人）,0.16716405220983618
79,旅行会开阔人们的视野,0.013250796149358642
80,字典查不到就不算,3.48082863573395e-05
81,弗朗西斯·培根,0.5001055966209081
82,那他呢，他会编辑吗？,0.19323229689812615
83,我甚至不能在不勾掉某人的情况下 而在Instagram上发照片,0.09414868699305003
84,我们就再也找不到他们了,0.38274449564772145
85,谁会知道呢？,0.5006112469437652
86,-米琪 我付得起 -怎么付得起？,0.14921654296819006
87,是用生命 残肢断臂换来的,0.0032097090491054483
88,现在你能说法语了,0.00022082414570014279
89,-没有信号,0.004819044591771865
90,否则... 一切都是白扯,0.023659675357968972
91,太好了 因为我刚刚在看你的账户,0.005275740564315635
92,9点的我闭关写词,0.003748740429567054
93,1998年，我失去了我的名誉和尊严。,0.3990721487648222
94,你喜欢袭击自己的同类吗?,0.3053924268166462
95,我想打败她,0.5007052186177715
96,Sam好多了,2.7304499781564002e-05
97,你才把嘴闭上,0.015606801770323782
98,你跟我闹着玩吗？,0.5000675173857269
99,丹尼尔，如果我们给你20块 你会拿去干什么？,0.1689871108308403
100,上次你不是说在麻布 拍了公主的假照片吗？,0.1335387092723931
101,她会把你的蛋扯下来做耳环的,0.02617579398275421
102,于是它们的肝脏胀大了八倍,0.16900013387935808
103,合理质疑 这想法直接导致她崩溃,0.03461613158512884
104,我们要有个婴儿了,0.04264125318905604
105,至少我们这边是安全的,0.0004992015335471111
106,你见过我的好友玛莉亚吗？,0.3078849495736877
107,有钱人会受到审判,0.03649979587670953
108,在尾部的勾 能让它们固定在岩石上 但有时水流是无法抵御的,0.1812032158006106
109,也许被淡化了,0.06835448970300742
110,挪到我们的脸上。,0.17907866747235365
111,你没法保证的,0.014810306350172449
112,-搞什么呀 小多？,0.13269294722305128
113,米歇尔 你不明白,7.197869430648528e-05
114,但对东欧人而言 ， 突然那么多的产品如洪水般充斥着消费市场。,0.1532300380767489
115,你只能和镜报软件做交易 还是说你已经忘了自己的合同？,0.10603795856467273
116,我得去... 那儿了...,0.08977564955218587
117,跟着北方最亮的星星 就能抵达哈拉了,0.009415070374349114
118,难道朴老师出了什么事？,0.2537654700929321
